N,n,r,h,h_floor,eps_h,eps_bucket,z_h,modulus,rho_mod,boost_G,boost_primes,family,native_cluster,z_native_i,x,y,z
8298,4149,166,134.8413082871048,134,32,>5,2.6832907621438014,210,108,2.0043572984749454,"3,461",cone_3,eps=>5;rho210=108,32+108i,-13.841450155596899,-0.7057432877396961,8.440211053622663
8300,4150,119,90.82321080915654,90,29,>5,2.9566034353031294,210,110,1.3497942386831276,"5,83",ring_5,eps=>5;rho210=110,29+110i,1.2438767155240686,-0.7168702408253755,7.974686853605569
8302,4151,107,80.89584190223253,80,27,>5,2.9023286668999853,210,112,1.2020304568527918,"7,593",shell_other,eps=>5;rho210=112,27+112i,-1.7070967668433066,15.637145380801776,8.853743535793708
8304,4152,180,135.41116880097618,135,45,>5,3.831764813412553,210,114,2.0116959064327484,"3,173",cone_3,eps=>5;rho210=114,45+114i,-13.614210102971501,-2.1013884661637108,9.5896268349257
8306,4153,81,67.34078493105734,67,14,>5,1.6645109482801226,210,116,1.00024090580583,4153,shell_other,eps=>5;rho210=116,14+116i,-1.5958009385499627,15.4549684564304,7.42291792493111
8308,4154,89,70.73083544043901,70,19,>5,2.1722724477779702,210,118,1.0503978779840848,"31,67",shell_other,eps=>5;rho210=118,19+118i,-1.5723928985488742,15.355572621764624,7.979131186260254
8310,4155,219,180.25256061597986,180,39,>5,2.8860396015679193,210,120,2.6763636363636363,"3,5,277",mobius_3x5,eps=>5;rho210=120,39+120i,11.948123900369861,-2.914429925749777,-0.5690506154705881
8312,4156,84,67.42737783716157,67,17,>5,2.018241321198642,210,122,1.0009643201542913,1039,shell_other,eps=>5;rho210=122,17+122i,-1.47020481545493,15.180253500933302,7.7782835302146385
8314,4157,85,67.39125077203637,67,18,>5,2.1449973013222303,210,124,1.0002406738868832,4157,shell_other,eps=>5;rho210=124,18+124i,-1.4174737711459389,15.094483327900628,7.904658385902633
8316,4158,228,179.7004033200881,179,49,>5,3.6030391268032615,210,126,2.6666666666666665,"3,7,11",cone_3,eps=>5;rho210=126,49+126i,-14.208664334191441,-5.963943736910891,9.362782568781556
8318,4159,82,67.41648023276957,67,15,>5,1.776148679779404,210,128,1.00024055809478,4159,shell_other,eps=>5;rho210=128,15+128i,-1.2975622179459374,14.933086311574328,7.536436365912337
8320,4160,119,98.05510005040709,98,21,>5,2.1151598620399286,210,130,1.4545454545454544,"5,13",ring_5,eps=>5;rho210=130,21+130i,2.4723429493742075,-3.273187404939937,7.3467398754021165
8322,4161,188,144.79443594073499,144,44,>5,3.5905728496913487,210,132,2.147473073736537,"3,19,73",cone_3,eps=>5;rho210=132,44+132i,-11.781610158178633,-6.047090134462207,9.351255984062131
8324,4162,78,67.47054678213314,67,11,>5,1.2818839340364958,210,134,1.0004810004810005,2081,shell_other,eps=>5;rho210=134,11+134i,-1.0841632748464363,14.720952185518158,7.043341988980309
8326,4163,96,71.05742463675644,71,25,>5,2.9589427437302094,210,136,1.0534716679968077,"23,181",shell_other,eps=>5;rho210=136,25+136i,-1.0139609610415177,14.647424863133544,8.771596432352517
8328,4164,172,135.3177606944233,135,37,>5,3.153395464461017,210,138,2.0057971014492755,"3,347",cone_3,eps=>5;rho210=138,37+138i,-10.34152714111548,-6.577132484424617,8.915017613968455
8330,4165,145,115.1589483559983,115,30,>5,2.780771342747955,210,140,1.7066666666666666,"5,7,17",ring_5,eps=>5;rho210=140,30+140i,3.593245994512544,-4.168620218824174,7.847513511281329
8332,4166,82,67.52098840922743,67,15,>5,1.7620552436830499,210,142,1.000480538202787,2083,shell_other,eps=>5;rho210=142,15+142i,-0.7480900769191197,14.504236090051792,7.524764524209181
8334,4167,183,135.29518327821543,135,48,>5,4.10129552362841,210,144,2.004338394793926,"3,463",cone_3,eps=>5;rho210=144,48+144i,-9.095613536814149,-7.242547906448121,9.863856011992189
8336,4168,85,67.64386275854329,67,18,>5,2.110274133918348,210,146,1.001926782273603,521,shell_other,eps=>5;rho210=146,18+146i,-0.5635617312071909,14.427268826579745,7.874997885412783
8338,4169,101,75.2283367179652,75,26,>5,2.971335683818307,210,148,1.1140583554376657,"11,379",shell_other,eps=>5;rho210=148,26+148i,-0.4769416185371528,14.367475971487046,8.844077936167897
8340,4170,226,181.41861950621822,181,45,>5,3.3098825528979665,210,150,2.686131386861314,"3,5,139",mobius_3x5,eps=>5;rho210=150,45+150i,16.094421407156336,-8.348885320534274,0.1843912521151485
8342,4171,88,69.92761815758479,69,19,>5,2.1611804294043946,210,152,1.0351732991014122,"43,97",shell_other,eps=>5;rho210=152,19+152i,-0.27466551247408744,14.345999273277071,7.958779691378613
8344,4172,109,81.62860039699422,81,28,>5,3.0295339939726182,210,154,1.2081632653061225,"7,149",shell_other,eps=>5;rho210=154,28+154i,-0.18016445971713854,14.285849668553052,8.99363665383282
8346,4173,195,148.8445291339425,148,47,>5,3.783177757133027,210,156,2.2025974025974024,"3,13,107",cone_3,eps=>5;rho210=156,47+156i,-6.383942375794686,-8.549141239890762,9.547612898260097
8348,4174,80,67.62184409198298,67,13,>5,1.5052631970305752,210,158,1.0004796163069545,2087,shell_other,eps=>5;rho210=158,13+158i,0.02488901352635807,14.336416111587251,7.270471329347609
8350,4175,117,90.68232333204008,90,27,>5,2.7636702769475665,210,160,1.3414141414141414,"5,167",ring_5,eps=>5;rho210=160,27+160i,6.359895881217269,-4.802476781655316,7.83781213416148
8352,4176,174,140.23776923759482,140,34,>5,2.8510093166005195,210,162,2.074074074074074,"3,29",cone_3,eps=>5;rho210=162,34+162i,-4.910385160390388,-8.04385976272608,8.616380773575079
8354,4177,83,67.64344184100881,67,16,>5,1.8671578729931328,210,164,1.0002395209580839,4177,shell_other,eps=>5;rho210=164,16+164i,0.32089299312542996,14.37084605201788,7.6330714527829455
8356,4178,95,67.67225817012566,67,28,>5,3.3219906959902876,210,166,1.0004791566842357,2089,shell_other,eps=>5;rho210=166,28+166i,0.4174929063676118,14.393937200827576,9.088446459112825
8358,4179,202,163.1900768618602,163,39,>5,3.03805693924752,210,168,2.412182741116751,"3,7,199",cone_3,eps=>5;rho210=168,39+168i,-3.1328710497263472,-8.824115569215794,8.80436403967034
8360,4180,134,106.14126296108476,106,28,>5,2.7040785214010263,210,170,1.5686274509803921,"5,11,19",ring_5,eps=>5;rho210=170,28+170i,7.759905692522256,-4.484166573134402,7.794677723367817
8362,4181,90,70.23843404621678,70,20,>5,2.3579464937291887,210,172,1.0378378378378377,"37,113",shell_other,eps=>5;rho210=172,20+172i,0.7005240341261775,14.487889513226008,8.16124501348724
8364,4182,182,148.1086028573418,148,34,>5,2.7848341117438804,210,174,2.188034188034188,"3,17,41",cone_3,eps=>5;rho210=174,34+174i,-1.96757718750702,-7.493497233404489,8.552076184180782
8366,4183,92,70.00285645876671,70,22,>5,2.6291078865427364,210,176,1.0339719029374201,"47,89",shell_other,eps=>5;rho210=176,22+176i,0.8743415642143734,14.585109562071565,8.429317262348412
8368,4184,88,67.84543446873656,67,21,>5,2.4468825658827176,210,178,1.0019193857965452,523,shell_other,eps=>5;rho210=178,21+178i,0.9516816756187915,14.648044678438964,8.21659270681654
8370,4185,228,186.83603517273147,186,42,>5,3.01152780390592,210,180,2.7586206896551726,"3,5,31",mobius_3x5,eps=>5;rho210=180,42+180i,24.174609705406308,-7.742715671126703,1.6647148072307512
8372,4186,109,92.90148007723208,92,17,>5,1.6702236651450126,210,182,1.3714285714285712,"7,13,23",shell_other,eps=>5;rho210=182,17+182i,1.1728537610312348,14.697413934934223,7.795808179225907
8374,4187,83,69.97892279694312,69,14,>5,1.5565507583616898,210,184,1.0328495034377385,"53,79",shell_other,eps=>5;rho210=184,14+184i,1.1815214941485,14.83602311987398,7.3569333244107735
8376,4188,172,135.92230223591682,135,37,>5,3.0945211480932713,210,186,2.005763688760807,"3,349",cone_3,eps=>5;rho210=186,37+186i,-0.061956983753004735,-5.18791194867291,8.863631154105626
8378,4189,76,69.96708408204285,69,7,>5,0.7212409638557388,210,188,1.032290872107806,"59,71",shell_other,eps=>5;rho210=188,7+188i,1.3101887594514845,14.986849138103008,6.521711971572226
8380,4190,117,90.60483272767465,90,27,>5,2.7729927691327734,210,190,1.3365307753796962,"5,419",ring_5,eps=>5;rho210=190,27+190i,9.982128684656512,-2.71496936671191,7.849476632740407
8382,4191,184,151.88018275468832,151,33,>5,2.6062886338424027,210,192,2.24,"3,11,127",cone_3,eps=>5;rho210=192,33+192i,1.4597151963003476,-4.456972346344492,8.376331603335878
8384,4192,86,68.34195675381821,68,18,>5,2.1359883097556795,210,194,1.0077519379844961,131,shell_other,eps=>5;rho210=194,18+194i,1.4611522263517922,15.241685986452142,7.9137973561538555
8386,4193,100,81.53095363000295,81,19,>5,2.045423355641694,210,196,1.2020100502512563,"7,599",shell_other,eps=>5;rho210=196,19+196i,1.5514845058739566,15.309234593173175,8.010376636613977
8388,4194,163,136.2702526582871,136,27,>5,2.2897829809680728,210,198,2.0086580086580086,"3,233",cone_3,eps=>5;rho210=198,27+198i,1.3926293684520363,-2.774500208546444,8.06075824634799
8390,4195,118,90.58013766583514,90,28,>5,2.881036641963246,210,200,1.334926324173636,"5,839",ring_5,eps=>5;rho210=200,28+200i,10.606622895431663,-1.4209549777540562,7.932063363958535
8392,4196,90,67.93144928943227,67,23,>5,2.677554830177223,210,202,1.0009551098376313,1049,shell_other,eps=>5;rho210=202,23+202i,1.5932231552993679,15.611193185153812,8.45007000715454
8394,4197,169,135.85562402083988,135,34,>5,2.843616568454492,210,204,2.0014316392269147,"3,1399",cone_3,eps=>5;rho210=204,34+204i,1.7453571352361408,-1.405575089111775,8.615523463080905
8396,4198,86,67.92419137590156,67,19,>5,2.193236658245815,210,206,1.000476871721507,2099,shell_other,eps=>5;rho210=206,19+206i,1.625946772445398,15.804472724959624,7.96591271584288
8398,4199,108,83.66404075333861,83,25,>5,2.660596720440594,210,208,1.232085561497326,"13,17,19",shell_other,eps=>5;rho210=208,25+208i,1.6966932531892926,15.898348752947594,8.65641104998567
8400,4200,271,217.3343996643737,217,54,>5,3.640254572698346,210,0,3.1999999999999997,"3,5,7",mobius_3x5,eps=>5;rho210=0,54,19.520062423773666,0.0,4.115299077469374
8402,4201,80,67.9457687082451,67,13,>5,1.4623735119787242,210,2,1.0002381519409382,4201,shell_other,eps=>5;rho210=2,13+2i,1.6313862169394646,16.097738611893625,7.235750691319483
8404,4202,97,75.89073807538877,75,22,>5,2.4231408570262865,210,4,1.1169900058788949,"11,191",shell_other,eps=>5;rho210=4,22+4i,1.6530845901062612,16.198790717379136,8.309171805013172
8406,4203,177,136.20182245995704,136,41,>5,3.4958219437747107,210,6,2.0043010752688173,"3,467",cone_3,eps=>5;rho210=6,41+6i,1.7561215237232357,1.4075285376155422,9.269590100782965
8408,4204,85,68.03215400554022,68,17,>5,2.0571672554975002,210,8,1.0009532888465205,1051,shell_other,eps=>5;rho210=8,17+8i,1.5847105932033911,16.386729427165932,7.8321627586014415
8410,4205,132,93.99696852591049,93,39,>5,3.9197766148290403,210,10,1.382716049382716,"5,29",ring_5,eps=>5;rho210=10,39+10i,10.608934591766246,1.4216680416379979,8.714220448515517
8412,4206,160,136.1796200288114,136,24,>5,2.0412332115012086,210,12,2.0028612303290414,"3,701",cone_3,eps=>5;rho210=12,24+12i,1.3760328027285134,2.768271413246954,7.8159310035440575
8414,4207,102,81.74238934897141,81,21,>5,2.2406011562017722,210,14,1.2020033388981635,"7,601",shell_other,eps=>5;rho210=14,21+14i,1.5370057879993981,16.68431906630258,8.210037146214152
8416,4208,86,68.27831823175495,68,18,>5,2.1446850569640437,210,16,1.003831417624521,263,shell_other,eps=>5;rho210=16,18+16i,1.4446372821772713,16.74974302869451,7.923690179398417
8418,4209,182,144.95560432257042,144,38,>5,3.076840680040368,210,18,2.1307506053268765,"3,23,61",cone_3,eps=>5;rho210=18,38+18i,1.1407368436756933,4.266391652669255,8.852467444276378
8420,4210,111,90.94037376430943,90,21,>5,2.103509459027535,210,20,1.3365155131264914,"5,421",ring_5,eps=>5;rho210=20,21+20i,9.986126318077101,2.717694907028591,7.353568368769597
8422,4211,88,68.0716414007144,68,20,>5,2.4153964189017607,210,22,1.0002375861249704,4211,shell_other,eps=>5;rho210=22,20+22i,1.2841678508082817,16.993029252831867,8.191870856127068
8424,4212,186,148.51212515671534,148,38,>5,3.076166688765158,210,24,2.1818181818181817,"3,13",cone_3,eps=>5;rho210=24,38+24i,0.39671811701743476,5.5886443161102966,8.852721763297446
8426,4213,97,75.84370127066134,75,22,>5,2.429293181430587,210,26,1.1140274132400119,"11,383",shell_other,eps=>5;rho210=26,22+26i,1.1767515357591178,17.159277751661662,8.315944362487707
8428,4214,107,83.7048432498447,83,24,>5,2.5461872751709107,210,28,1.2292682926829268,"7,43",shell_other,eps=>5;rho210=28,24+28i,1.1253835421544975,17.24986504589959,8.54411464321323
8430,4215,228,182.26644213183883,182,46,>5,3.387518150004114,210,30,2.6762246117084825,"3,5,281",mobius_3x5,eps=>5;rho210=30,46+30i,19.165994205664692,1.4621104878480515,2.151416196841673
8432,4216,91,75.16512186298695,75,16,>5,1.8264447633335066,210,32,1.103448275862069,"17,31",shell_other,eps=>5;rho210=32,16+32i,0.9472610118019883,17.345675343575675,7.70385365682867
8434,4217,86,68.14713778497936,68,18,>5,2.1626390628962158,210,34,1.0002372479240806,4217,shell_other,eps=>5;rho210=34,18+34i,0.8498793011051712,17.37530473872357,7.940968326669009
8436,4218,188,148.42697120099913,148,40,>5,3.248200870815048,210,36,2.1781512605042015,"3,19,37",cone_3,eps=>5;rho210=36,40+36i,-1.9802885155255279,7.469875627791978,9.026610584017392
8438,4219,87,68.17229871611136,68,19,>5,2.2803070508187067,210,38,1.0002371354043158,4219,shell_other,eps=>5;rho210=38,19+38i,0.6786677274951382,17.46493273290839,8.059254003750109
8440,4220,114,91.32651074533969,91,23,>5,2.3725748742308856,210,40,1.339712918660287,"5,211",ring_5,eps=>5;rho210=40,23+40i,7.7634410018657025,4.493174394434664,7.558458495550129
8442,4221,214,166.15257570698628,166,48,>5,3.711974848535737,210,42,2.4369230769230765,"3,7,67",cone_3,eps=>5;rho210=42,48+42i,-3.103772329955788,8.913672220006513,9.491310891990905
8444,4222,82,68.22621088117438,68,14,>5,1.6675459247740405,210,44,1.0004741583688952,2111,shell_other,eps=>5;rho210=44,14+44i,0.40536848260635255,17.559421082229772,7.447647343162792
8446,4223,93,70.64796552656516,70,23,>5,2.6592993576229733,210,46,1.0357958872810358,"41,103",shell_other,eps=>5;rho210=46,23+46i,0.31300074905416564,17.589085511267722,8.473735681282317
8448,4224,195,151.5978514601506,151,44,>5,3.5250453275704383,210,48,2.2222222222222223,"3,11",cone_3,eps=>5;rho210=48,44+48i,-4.840848121601523,8.557202797346696,9.30530704313965
8450,4225,130,99.24597933932594,99,31,>5,3.0870626334632094,210,50,1.4545454545454544,"5,13",ring_5,eps=>5;rho210=50,31+50i,6.360799813109023,4.814538914480071,8.095867101946482
8452,4226,85,68.27651576527005,68,17,>5,2.023909504466186,210,52,1.0004737091425864,2113,shell_other,eps=>5;rho210=52,17+52i,0.024036987298896285,17.606634379224257,7.805244378770532
8454,4227,171,136.61055329773902,136,35,>5,2.9422736560210963,210,54,2.0014214641080312,"3,1409",cone_3,eps=>5;rho210=54,35+54i,-6.353411185714888,7.869311472015154,8.723460386500097
8456,4228,102,82.47302857797645,82,20,>5,2.150200305106815,210,56,1.2080536912751678,"7,151",shell_other,eps=>5;rho210=56,20+56i,-0.1735280738045414,17.651009337215644,8.13217212130452
8458,4229,84,68.29806945621212,68,16,>5,1.8999791626820317,210,58,1.0002365744026496,4229,shell_other,eps=>5;rho210=58,16+58i,-0.2626689467306624,17.581758936047898,7.682010176214843
8460,4230,240,186.1657223020909,186,54,>5,3.945563438884369,210,60,2.7259259259259254,"3,5,47",mobius_3x5,eps=>5;rho210=60,54+60i,17.328261793981984,2.9430773774052117,0.5250631614828287
8462,4231,80,68.32321683067873,68,12,>5,1.4126646015448372,210,62,1.0002364625206905,4231,shell_other,eps=>5;rho210=62,12+62i,-0.4490194961072402,17.536949362721103,7.195311552095217
8464,4232,89,71.5729545745863,71,18,>5,2.0599149544145643,210,64,1.0476190476190477,23,shell_other,eps=>5;rho210=64,18+64i,-0.5440188515803482,17.518192878313354,7.888536576932921
8466,4233,176,147.57508081446397,147,29,>5,2.3398753581056835,210,66,2.1596707818930043,"3,17,83",cone_3,eps=>5;rho210=66,29+66i,-9.310127753389681,7.744428865323049,8.122910150519656
8468,4234,92,71.87432698462561,71,21,>5,2.373905992944993,210,68,1.0516431924882628,"29,73",shell_other,eps=>5;rho210=68,21+68i,-0.7208664189131097,17.441331741418633,8.207026919726133
8470,4235,158,121.52418869056747,121,37,>5,3.3088234519991846,210,70,1.7777777777777777,"5,7,11",ring_5,eps=>5;rho210=70,37+70i,3.5847787636912583,4.18328589280606,8.265267819991507
8472,4236,173,137.12942738088358,137,36,>5,3.063183248438173,210,72,2.005698005698006,"3,353",cone_3,eps=>5;rho210=72,36+72i,-10.348538036976619,6.587753537665663,8.847141089736457
8474,4237,94,72.73262277778483,72,22,>5,2.4937293106692935,210,74,1.0636145861059356,"19,223",shell_other,eps=>5;rho210=74,22+74i,-0.9665266494252142,17.289300047398825,8.339321964332813
8476,4238,97,75.07623582725512,75,22,>5,2.530252583322449,210,76,1.0976849237718802,"13,163",shell_other,eps=>5;rho210=76,22+76i,-1.0470232088376377,17.23523160952416,8.409003020327116
8478,4239,182,137.6979561960816,137,45,>5,3.7753742993182664,210,78,2.0129032258064514,"3,157",cone_3,eps=>5;rho210=78,45+78i,-11.472431942194412,5.723715073100791,9.56025453601487
8480,4240,111,93.01570716884736,93,18,>5,1.8647268287719525,210,80,1.3594771241830064,"5,53",ring_5,eps=>5;rho210=80,18+80i,2.458155640178245,3.2863513041239525,7.183732678349106
8482,4241,87,68.448919910101,68,19,>5,2.242259644015841,210,82,1.0002359046945035,4241,shell_other,eps=>5;rho210=82,19+82i,-1.228179075237755,17.009863765364152,8.027981919284308
8484,4242,207,165.92810752607738,165,42,>5,3.1884876148854007,210,84,2.4242424242424243,"3,7,101",cone_3,eps=>5;rho210=84,42+84i,-13.550875444522816,5.486032134117211,8.974289594418973
8486,4243,90,68.47405377689961,68,22,>5,2.6013526515540137,210,86,1.0002357934449422,4243,shell_other,eps=>5;rho210=86,22+86i,-1.3380805626485892,16.854798362237673,8.387689121611357
8488,4244,89,68.53513457098691,68,21,>5,2.4720215832575314,210,88,1.0009442870632672,1061,shell_other,eps=>5;rho210=88,21+88i,-1.3859920454501813,16.77279173285833,8.25934836891703
8490,4245,232,183.27135216004982,183,49,>5,3.599457651800904,210,90,2.6761565836298935,"3,5,283",mobius_3x5,eps=>5;rho210=90,49+90i,13.707121113469373,2.067341513367875,-0.43414120868328965
8492,4246,93,76.50469636678154,76,17,>5,1.8858896028440109,210,92,1.1169284467713787,"11,193",shell_other,eps=>5;rho210=92,17+92i,-1.4946110336694471,16.612549363965044,7.785697630031038
8494,4247,98,71.39549398633142,71,27,>5,3.1486167250723156,210,94,1.0421455938697317,"31,137",shell_other,eps=>5;rho210=94,27+94i,-1.5088129114376685,16.515321560611344,8.976605285885341
8496,4248,166,139.44571832798246,139,27,>5,2.2487023086748095,210,96,2.0350877192982457,"3,59",cone_3,eps=>5;rho210=96,27+96i,-13.708578836327415,2.1274325817264335,8.036345819886991
8498,4249,105,82.37589986320421,82,23,>5,2.492706972353826,210,98,1.20198347107438,"7,607",shell_other,eps=>5;rho210=98,23+98i,-1.5985338888770646,16.33977886713272,8.475502197250076
8500,4250,124,97.48745755730839,97,27,>5,2.6852022636713295,210,100,1.422222222222222,"5,17",ring_5,eps=>5;rho210=100,27+100i,1.2199544613338933,0.7204759404880352,7.802158474896376
8502,4251,195,150.97999550323433,150,45,>5,3.582534476595004,210,102,2.2022090059473234,"3,13,109",cone_3,eps=>5;rho210=102,45+102i,-14.537415368708032,0.7683812906482496,9.371097778488314
8504,4252,90,68.6356226911524,68,22,>5,2.5787868694279257,210,104,1.000942507068803,1063,shell_other,eps=>5;rho210=104,22+104i,-1.5771939662661956,16.04720361955663,8.368565965750985
8506,4253,83,68.59968943983587,68,15,>5,1.7386444697178072,210,106,1.0002352387673488,4253,shell_other,eps=>5;rho210=106,15+106i,-1.575883907253516,15.952835589017935,7.528047577961486
8508,4254,167,137.38628292740225,137,30,>5,2.5265112480440712,210,108,2.0028288543140027,"3,709",cone_3,eps=>5;rho210=108,30+108i,-13.855174945006162,-0.7069785411442355,8.315993691736145
8510,4255,114,98.57246800732906,98,16,>5,1.553884163357025,210,110,1.4367346938775507,"5,23,37",ring_5,eps=>5;rho210=110,16+110i,1.218771997414846,-0.7206541682470119,6.955201802771532
8512,4256,108,87.18933797422999,87,21,>5,2.2287133068773293,210,112,1.2705882352941176,"7,19",shell_other,eps=>5;rho210=112,21+112i,-1.608168787186772,15.65817317201053,8.279930076105968
8514,4257,195,156.23953985470172,156,39,>5,3.100940609486954,210,114,2.2764227642276422,"3,11,43",cone_3,eps=>5;rho210=114,39+114i,-14.51016776866087,-2.348657070442944,8.891341547010306
8516,4258,89,68.6786307421302,68,21,>5,2.4521224499966285,210,116,1.000470145745181,2129,shell_other,eps=>5;rho210=116,21+116i,-1.4866979893914483,15.49223159329877,8.243283154335156
8518,4259,84,68.67504394924859,68,16,>5,1.8492676170525288,210,118,1.0002349072116514,4259,shell_other,eps=>5;rho210=118,16+118i,-1.4525693400469877,15.404680946870561,7.6405072493814945
8520,4260,231,185.77789916412576,185,46,>5,3.3178267958418926,210,120,2.7053140096618358,"3,5,71",mobius_3x5,eps=>5;rho210=120,46+120i,11.91405802124698,-2.9308351885027215,-0.5429241982829414
8522,4261,78,68.70015764572226,68,10,>5,1.1220099800105323,210,122,1.0002347969006808,4261,shell_other,eps=>5;rho210=122,10+122i,-1.3691288321829787,15.236610739432258,6.91386121218776
8524,4262,86,68.72885476437476,68,18,>5,2.0832988906558696,210,124,1.0004697040864257,2131,shell_other,eps=>5;rho210=124,18+124i,-1.3201237383410354,15.15667289325886,7.875682629339206
8526,4263,215,171.00942503173434,171,44,>5,3.363950642177864,210,126,2.4888888888888885,"3,7,29",cone_3,eps=>5;rho210=126,44+126i,-13.734436940464615,-5.6193973674232085,9.156186627111204
8528,4264,96,76.89141227075076,76,20,>5,2.1791627756961645,210,128,1.1188811188811187,"13,41",shell_other,eps=>5;rho210=128,20+128i,-1.2320882389382142,14.986921945405912,8.086474988011494
8530,4265,125,91.75336492905289,91,34,>5,3.470856802017921,210,130,1.334900117508813,"5,853",ring_5,eps=>5;rho210=130,34+130i,2.4537726409169447,-3.2904181331189646,8.39598969501601
8532,4266,185,139.27925042385624,139,46,>5,3.874093798074913,210,132,2.0259740259740258,"3,79",cone_3,eps=>5;rho210=132,46+132i,-11.50685783296712,-5.759721731932191,9.667246338407084
8534,4267,89,73.63787262168422,73,16,>5,1.7901966708418366,210,134,1.07095046854083,"17,251",shell_other,eps=>5;rho210=134,16+134i,-1.0210940140721274,14.795358506065948,7.652162678675261
8536,4268,105,77.21759108384018,77,28,>5,3.1616353203688043,210,136,1.1228070175438598,"11,97",shell_other,eps=>5;rho210=136,28+136i,-0.9546208109431292,14.726581768305277,9.073984336503264
8538,4269,169,137.66575135798269,137,32,>5,2.670584540253947,210,138,2.0014074595355384,"3,1423",cone_3,eps=>5;rho210=138,32+138i,-10.343665602175065,-6.580372114454448,8.46465299165773
8540,4270,139,111.94091777606332,111,28,>5,2.557517597864931,210,140,1.6271186440677965,"5,7,61",ring_5,eps=>5;rho210=140,28+140i,3.5805933777082153,-4.19053519397797,7.712511810465712
8542,4271,85,68.82569263834131,68,17,>5,1.9496219082384105,210,142,1.0002342468962286,4271,shell_other,eps=>5;rho210=142,17+142i,-0.6961273191366889,14.608132693081782,7.744526840427561
8544,4272,175,139.22636878287423,139,36,>5,3.03181206917651,210,144,2.0229885057471266,"3,89",cone_3,eps=>5;rho210=144,36+144i,-9.128279716822231,-7.318974233835447,8.826795788229953
8546,4273,92,68.85079294825915,68,24,>5,2.7898550923160177,210,146,1.0002341372044017,4273,shell_other,eps=>5;rho210=146,24+146i,-0.524200135466141,14.53711519340971,8.585369906540688
8548,4274,87,68.87947328887857,68,19,>5,2.1833628096404007,210,148,1.0004683840749415,2137,shell_other,eps=>5;rho210=148,19+148i,-0.43547330534634865,14.509417909608377,7.979408777403028
8550,4275,247,194.4276026614547,194,53,>5,3.7703252882989657,210,150,2.8235294117647056,"3,5,19",mobius_3x5,eps=>5;rho210=150,53+150i,16.086533603461696,-8.383444046542612,0.22154454456381734
8552,4276,75,68.93687261774448,68,7,>5,0.7302488872753001,210,152,1.0009372071227742,1069,shell_other,eps=>5;rho210=152,7+152i,-0.2540382712152797,14.470213892451643,6.52735733767887
8554,4277,114,92.1804852245694,92,22,>5,2.272613559439584,210,154,1.338181818181818,"7,13,47",shell_other,eps=>5;rho210=154,22+154i,-0.17107978150693232,14.372284607994288,8.395833551512204
8556,4278,187,149.33431239080406,149,38,>5,3.0822374777892425,210,156,2.1674876847290645,"3,23,31",cone_3,eps=>5;rho210=156,38+156i,-6.379455739623483,-8.449238523395262,8.879049805487714
8558,4279,100,76.7644785625503,76,24,>5,2.6519923745464693,210,158,1.1139821992535173,"11,389",shell_other,eps=>5;rho210=158,24+158i,0.023582955530974066,14.423713144720065,8.55923724223809
8560,4280,126,92.7718939986437,92,34,>5,3.4498274673560507,210,160,1.346031746031746,"5,107",ring_5,eps=>5;rho210=160,34+160i,6.361782823339564,-4.827656274401939,8.384791894548496
8562,4281,171,137.9668746640797,137,34,>5,2.8123039184555987,210,162,2.0014035087719297,"3,1427",cone_3,eps=>5;rho210=162,34+162i,-4.941324230715347,-7.815458373688224,8.610029588950468
8564,4282,81,68.97984112654518,68,13,>5,1.44726851088867,210,164,1.0004675081813932,2141,shell_other,eps=>5;rho210=164,13+164i,0.2983423085444501,14.48533448773278,7.245750257830819
8566,4283,96,68.97626112799898,68,28,>5,3.2538356332700267,210,166,1.0002335902826442,4283,shell_other,eps=>5;rho210=166,28+166i,0.38808884434815794,14.50705234466291,9.052395582539512
8568,4284,226,176.57010509245623,176,50,>5,3.7198985800222335,210,168,2.56,"3,7,17",cone_3,eps=>5;rho210=168,50+168i,-2.9686514456027244,-9.329531541308505,9.51853695349363
8570,4285,113,92.08790111306567,92,21,>5,2.1791962184901896,210,170,1.3348927875243666,"5,857",ring_5,eps=>5;rho210=170,21+170i,7.769120542238413,-4.50764562729578,7.433339629637236
8572,4286,80,69.03001172361462,69,11,>5,1.3203442846757982,210,172,1.0004670714619337,2143,shell_other,eps=>5;rho210=172,11+172i,0.6470100696909759,14.603401648241128,7.120042215540977
8574,4287,180,138.11737636791125,138,42,>5,3.5637704228395366,210,174,2.0014015416958655,"3,1429",cone_3,eps=>5;rho210=174,42+174i,-2.262173962650418,-6.946044691308054,9.363320860363377
8576,4288,86,70.08476044393758,70,16,>5,1.9010843355880165,210,176,1.0153846153846153,67,shell_other,eps=>5;rho210=176,16+176i,0.8099312487718942,14.689340612216602,7.715810073959858
8578,4289,87,69.05151538768375,69,18,>5,2.1599374776234055,210,178,1.000233263354327,4289,shell_other,eps=>5;rho210=178,18+178i,0.8839703652886326,14.74423510500277,7.960321097389238
8580,4290,272,223.1853033485229,223,49,>5,3.2675165673474678,210,180,3.232323232323232,"3,5,11,13",mobius_3x5,eps=>5;rho210=180,49+180i,24.195556364020554,-7.768981950235532,1.7109271499205252
8582,4291,94,83.00822708228532,83,11,>5,1.2064440295144323,210,182,1.2019639934533553,"7,613",shell_other,eps=>5;rho210=182,11+182i,1.0605379525145298,14.822153277486036,7.202467188711809
