time,x,symbol,is_head,state,transition_code,residue,prime,exponent,scale_level,term_value,term_log10
58,-1,0,0,,,1,60631,8,6,182623999484767988884826767982308530241,38.2615578496436
58,0,1,0,,,7,16987,9,6,117774204927455162331140471053327813627,38.071050181075975
58,1,1,0,,,7,17047,9,6,121571465049502661971761268954774535767,38.0848316503824
58,2,1,0,,,7,17077,9,6,123510592694983155168820984227856364437,38.091704205787615
58,3,1,0,,,7,17107,9,6,125477165183157381699000032021829907507,38.09856469842849
58,4,0,0,,,1,60661,8,6,183348146189609723654909227626046858081,38.26327652322112
58,5,0,0,,,1,60811,8,6,187006697805626479145508979067387453281,38.27185716144523
59,-12,0,0,,,1,60901,8,6,189232353504815553370765957196471167201,38.27699539077286
59,-11,0,0,,,1,60961,8,6,190728968578752748512882441327817908481,38.28041666021139
59,-10,0,0,,,1,61051,8,6,192993310480809270893432730525323858401,38.28554225578694
59,-9,0,0,,,1,61141,8,6,195281139628905425436472125774755341921,38.29066030088835
59,-8,0,0,,,1,61231,8,6,197592664535999414546188698414937703041,38.29577081772797
59,-7,0,0,,,1,61261,8,6,198368474823545194201305196748784398881,38.297472654219185
59,-6,0,0,,,1,61291,8,6,199146949117635967899295271514983169121,38.29917365751148
59,-5,0,1,B,L,11,1151,12,6,5406346584486146477814175610273548801,36.732903883557505
59,-4,1,0,,,7,17137,9,6,127471521792746743568356345925593316977,38.10541317057616
59,-3,1,0,,,7,17167,9,6,129494005391200572286643160987862824847,38.112249664279965
59,-2,1,0,,,7,17257,9,6,135733701289845524250170966708277458857,38.13268769192682
59,-1,0,0,,,1,61381,8,6,201498434506224737129612857166222646241,38.30427167634338
59,0,1,0,,,7,17317,9,6,140040583785579438235384224959871560197,38.14625391253521
59,1,1,0,,,7,17377,9,6,144468515458952044537948997738552423137,38.15977321005244
59,2,1,0,,,7,17467,9,6,151343886431365232843334813936963555547,38.17996488222851
59,3,1,0,,,7,17497,9,6,153699454592119303988264959451858337817,38.18667232639335
59,4,0,0,,,1,61441,8,6,203079555657648260645090488226729656321,38.30766620448812
59,5,0,0,,,1,61471,8,6,203874179243532437950615598818965384961,38.30936222566956
60,-12,0,0,,,1,61561,8,6,206274397534909068691916952279618329281,38.31444532734629
60,-11,0,0,,,1,61651,8,6,208699305159550843699749434388717223201,38.31952100313409
60,-10,0,0,,,1,61681,8,6,209513131742609374136028174244183712641,38.32121124861317
60,-9,0,0,,,1,61861,8,6,214454660992581133938704401038991699681,38.33133548970478
60,-8,0,0,,,1,61981,8,6,217805393949778145409476660488393019041,38.33806863085418
60,-7,0,0,,,1,62011,8,6,218650200177740485331064919087403174881,38.339749879284575
60,-6,0,1,A,R,11,1181,12,6,7362050147360474146092222615551752561,36.86699877136218
60,-5,1,0,,,7,17707,9,6,171121621009668147721058592201114072907,38.23330488559
60,-4,1,0,,,7,17737,9,6,173748672141502345046093465613809930377,38.23992149421857
60,-3,1,0,,,7,17827,9,6,181846262902354056778612694187880461187,38.25970438035601
60,-2,1,0,,,7,17977,9,6,196089782952153180289603622996654860537,38.29245496580905
60,-1,0,0,,,1,62071,8,6,220348418309247865609045551505165181761,38.34310993743259
60,0,1,0,,,7,18097,9,6,208189718291740108858946116009754247217,38.3184592775308
60,1,1,0,,,7,18127,9,6,211316501855533114621058069052660119887,38.32493341274075
60,2,1,0,,,7,18217,9,6,220948839554881369231850548724587432297,38.34429172494681
60,3,1,0,,,7,18307,9,6,230969499815471076541071611182344798307,38.363554633847166
60,4,0,0,,,1,62131,8,6,222058166299730073684117693486863262241,38.34646674919939
60,5,0,0,,,1,62191,8,6,223779511181933009217471030314681992321,38.349820320852004
61,-12,0,0,,,1,62311,8,6,227257261375992341293349266879595705281,38.35651776879232
61,-11,0,0,,,1,62401,8,6,229896519203859831918777769535969779201,38.361532395792985
61,-10,0,0,,,1,62581,8,6,235255610045393320526549708107044351841,38.37153998866766
61,-9,0,0,,,1,62701,8,6,238888772331692340569262638062524621601,38.378195738577936
61,-8,0,0,,,1,62731,8,6,239804697252680594282122454471974835041,38.37985768573088
61,-7,0,0,,,1,62761,8,6,240723693486464162883744208395068450881,38.38151883827674
61,-6,1,0,,,7,18367,9,6,237872388802143460518093204635927987647,38.37634403393808
61,-5,1,1,B,L,13,1753,13,6,1476266991287527711026734893339008581502073,42.16916490921933
61,-4,1,0,,,7,18397,9,6,241392112379754678690122104807724561917,38.38272307518174
61,-3,1,0,,,7,18427,9,6,244958053633648665170410318073019218587,38.38909172258865
61,-2,1,0,,,7,18457,9,6,248570742720729691105200214647761629657,38.39545000997461
61,-1,0,0,,,1,62791,8,6,241645769856393221359738489363647741121,38.38317919697498
61,0,1,0,,,7,18517,9,6,255938511084961824950786042595734802997,38.40813563912404
61,1,1,0,,,7,18637,9,6,271258931619033695538477972235838650477,38.433384046908195
61,2,1,0,,,7,18757,9,6,287389175027800476741701203235819272357,38.45847040571111
61,3,1,0,,,7,18787,9,6,291552599748911824228260493334120213827,38.46471691834006
61,4,0,0,,,1,62851,8,6,243499198403694870696495079259692432801,38.386497535861025
61,5,0,0,,,1,62971,8,6,247243407707989958843944737703958676961,38.39312472075775
62,-12,0,0,,,1,63031,8,6,249134331505128545015535521719294981441,38.3964335788246
62,-11,0,0,,,1,63211,8,6,254883244906873006379712138012177936481,38.406341287475335
62,-10,0,0,,,1,63241,8,6,255852596574482430017107846301618982721,38.4079898288604
62,-9,0,0,,,1,63331,8,6,258780033602858231986716839352287367841,38.41293076492319
62,-8,0,0,,,1,63361,8,6,259762337319593897628457310977470151681,38.41457618338063
62,-7,0,0,,,1,63391,8,6,260747902127325949626986662076352049921,38.41622082295402
62,-6,1,1,C,L,13,1783,14,6,3281850582750232360862719066496912023679028529,45.51611880445496
62,-5,0,0,,,1,63421,8,6,261736737301342530813497806687304134561,38.417864684380405
62,-4,1,0,,,7,19087,9,6,336232013650588247542287789125858720527,38.526639061542134
62,-3,1,0,,,7,19207,9,6,355742561127578740292451939821700686407,38.55113582739294
62,-2,1,0,,,7,19237,9,6,360774725467591292094179322817833663877,38.5572361048831
62,-1,0,0,,,1,63541,8,6,265724967935974106312851227533679777121,38.42443236332021
62,0,1,0,,,7,19267,9,6,365870064060921876596656297991177779747,38.563326876431084
62,1,1,0,,,7,19387,9,6,386897116275103050967797043083391067227,38.58759549273371
62,2,1,0,,,7,19417,9,6,392318850055525137967044423321631155097,38.59363917552292
62,3,1,0,,,7,19447,9,6,397808013896346111988774434885409053367,38.599673527797734
62,4,0,0,,,1,63601,8,6,267738948227500135531488451314795388801,38.427711552994566
62,5,0,0,,,1,63691,8,6,270784961682886224847026361060286164321,38.432624541698885
63,-12,0,0,,,1,63781,9,7,17467144659496571091482273202332090472684421,43.24222191700498
63,-11,0,0,,,1,63841,9,7,17615587433221814241239316093718770058712161,43.24589713033037
63,-10,0,0,,,1,63901,9,7,17765150506358620639198238351403841592135101,43.24956889118387
63,-9,0,0,,,1,64081,9,7,18220635642038204766245092408700319173415121,43.26056352362569
63,-8,0,0,,,1,64171,9,7,18452247196035739018381369604383249331529931,43.26604926401314
63,-7,0,1,D,R,11,1301,16,7,67365377061693151532395758033085457749572522820801,49.82843674498538
63,-6,1,0,,,7,19477,10,7,7856346736115389577684578522822777037178649,42.89522064258166
63,-5,0,0,,,1,64231,9,7,18608105155745024112227870352765898041010471,43.26970215162076
63,-4,1,0,,,7,19507,10,7,7978198540714189244376963091227200347090249,42.90190483970304
63,-3,1,0,,,7,19597,10,7,8354027994013853156594337758576933621391049,42.92189592623499
63,-2,1,0,,,7,19687,10,7,8745716856858463765188625079144917642060849,42.94179541292486
63,-1,0,0,,,1,64381,9,7,19002881618666969507020636929580459461425821,43.278819462857776
63,0,1,0,,,7,19717,10,7,8879905916087495987265986183353717639859449,42.948408364388904
63,1,1,0,,,7,19777,10,7,9153857246669817516349753815607247007339649,42.96160413537258
63,2,1,0,,,7,19867,10,7,9579060534968780164151340182323238065067449,42.9813229177961
63,3,1,0,,,7,19927,10,7,9872319634994508346410043701257634120957649,42.99441920802092
63,4,0,0,,,1,64591,9,7,19568073691670454052964460883952841726728911,43.29154807521069
63,5,0,0,,,1,64621,9,7,19650023285845239462429892454562987960691981,43.29336306936326
64,-12,0,0,,,1,64891,9,7,20401410854101023936960684593797253281475611,43.30966020198295
64,-11,0,0,,,1,64921,9,7,20486454671072228736428876946945915455566681,43.31146680710731
64,-10,0,0,,,1,64951,9,7,20571813459889579529521262497774136718674551,43.31327257759209
64,-9,0,0,,,1,65011,9,7,20743480036905762911905975835302611403332691,43.3168816177252
64,-8,0,0,,,1,65071,9,7,20916418781188623515922659460594050588634031,43.32048732853621
64,-7,1,0,,,7,20047,10,7,10483200780981019122066877083085450789230049,43.02049390376251
64,-6,1,1,D,R,13,1873,17,7,42967710708940109905234102570664338000703133960132969553,55.63314221537904
64,-5,0,0,,,1,65101,9,7,21003367789756095163729940953879319052945901,43.32228893736438
64,-4,1,0,,,7,20107,10,7,10801219187675393600850069256645377857932249,43.03347277924582
64,-3,1,0,,,7,20287,10,7,11808052951976025751569708200753119165822849,43.072178292031424
64,-2,1,0,,,7,20347,10,7,12161967845066827995568291513522674289581049,43.085003850850335
64,-1,0,0,,,1,65371,9,7,21800485070587427199030500967447890731028731,43.338466156959456
64,0,1,0,,,7,20407,10,7,12525401176789105714288528878543143945503249,43.09779164480479
64,1,1,0,,,7,20707,10,7,14493451948207006928666100970111977481174249,43.16117183498905
64,2,1,0,,,7,20857,10,7,15578240755467914548059802132434802329547249,43.19251841140254
64,3,1,0,,,7,20887,10,7,15803768793187173452496259825105306129984849,43.1987606673915
64,4,0,0,,,1,65521,9,7,22254849114147376179111641862711929282356081,43.34742465415144
64,5,0,0,,,1,65551,9,7,22346725398138401239849748063652879023479951,43.34921389231308
65,-12,0,0,,,1,65581,9,7,22438938682651615748151393958344205446268621,43.35100231180123
65,-11,0,0,,,1,65701,9,7,22811183492583129698491360000935753006231301,43.358147817980054
65,-10,0,0,,,1,65731,9,7,22905098055770874317406548290210465487063971,43.35993215531267
65,-9,0,0,,,1,65761,9,7,22999356150801249579701144290094017623529441,43.361715678449414
65,-8,0,0,,,1,65851,9,7,23284202632344870629382787402462226903602651,43.36706137010633
65,-7,1,0,,,7,20947,10,7,16263661516856599958540078121381810962583049,43.21121832708528
65,-6,0,0,,,1,65881,9,7,23379845875231881285667693751897481390679321,43.36884164387642
65,-5,0,1,A,R,11,1361,13,7,54973783486003379699145868031320166302481,40.740155627643354
65,-4,1,0,,,7,21067,10,7,17219754384543403907654706798418927135631449,43.23602695256489
65,-3,1,0,,,7,21157,10,7,17969701400162437689972869088049476887368249,43.25454086056255
65,-2,1,0,,,7,21187,10,7,18226138489311783911506451883346312952215849,43.26069466588894
65,-1,0,0,,,1,66271,9,7,24655380857300206622938218493994908680292831,43.391911715565044
65,0,1,0,,,7,21247,10,7,18748916674860438652657630635865309575234049,43.272976178958544
65,1,1,0,,,7,21277,10,7,19015333024154014338686703076935841699644649,43.2791039358105
65,2,1,0,,,7,21397,10,7,20115408972638824367451368489615630828097049,43.303528866773284
65,3,1,0,,,7,21487,10,7,20977698453653549608695362607565170694546849,43.32175783830424
65,4,0,0,,,1,66301,9,7,24756013405901618854792802222473403593436701,43.39368070920043
65,5,0,0,,,1,66361,9,7,24958374466446056883402360693677107580046841,43.397216296425384
66,-12,0,0,,,1,66541,9,7,25574309088854438859046879008353564144312461,43.40780390971749
66,-11,0,0,,,1,66571,9,7,25678267988632142859227706740691190397407531,43.40956572701569
66,-10,0,0,,,1,66601,9,7,25782602354638138405014647615540930144759401,43.41132675053561
66,-9,0,0,,,1,66721,9,7,26203718249544350131419366082973571388094881,43.418362921116874
66,-8,0,0,,,1,66751,9,7,26309947801302620264139210642881507150850751,43.42011998645025
66,-7,1,0,,,7,21517,10,7,21272434673167882135229558572304169042005449,43.32781719862915
66,-6,0,0,,,1,66841,9,7,26630937065235710634862955462650760613779161,43.425386448267744
66,-5,1,0,,,7,21577,10,7,21873113961941278948849673960558433846405649,43.33991061569507
66,-4,1,1,B,L,13,1933,14,7,10168243936270245913747414178325095816729498329,46.00724595639974
66,-3,1,0,,,7,21727,10,7,23442160960392463502981080888435068268323649,43.36999764360528
66,-2,1,0,,,7,21757,10,7,23767862009852693505446765179041404667310249,43.37599011739989
66,-1,0,0,,,1,66931,9,7,26955402657933660951602313164469751878946771,43.430645823673935
66,0,1,0,,,7,21787,10,7,24097630122933877392574180444832480876977849,43.38197433406282
66,1,1,0,,,7,21817,10,7,24431510380151049126537267666070055128046449,43.387950316318054
66,2,1,0,,,7,21937,10,7,25809069818591830281332269601856471420730849,43.41177235247365
66,3,1,0,,,7,21997,10,7,26523726931539230799495090304721774249799049,43.42363454809172
66,4,0,0,,,1,67021,9,7,27283377477613439403050884929193690238729581,43.43589813171376
66,5,0,0,,,1,67141,9,7,27726193395048572613847567059223425800125861,43.44289024819289
67,-12,0,0,,,1,67231,9,7,28062485848879655554526292859186236715117471,43.44812613934499
67,-11,0,0,,,1,67261,9,7,28175386284064642101887812355546056215422941,43.44986987892889
67,-10,0,0,,,1,67411,9,7,28745967290134450112337118584158478581722291,43.45857692706096
67,-9,0,0,,,1,67531,9,7,29209802952459816326012169911051864142568171,43.46552862725948
67,-8,0,0,,,1,67651,9,7,29680279440060375973426770625182129676418851,43.47246798551214
67,-7,1,0,,,7,22027,10,7,26887691587504893045014585298447174009234649,43.429553517959896
67,-6,0,0,,,1,67741,9,7,30037544770674308336498797811356797235459261,43.477664431124225
67,-5,1,1,C,L,13,1993,15,7,31089195258420915581095841892813449249213683960057,49.49260948050731
67,-4,0,0,,,1,67801,9,7,30277840308214257859478780893285954254850201,43.48112489408842
67,-3,1,0,,,7,22147,10,7,28388932129202267547136236799765255157787049,43.45314905652314
67,-2,1,0,,,7,22447,10,7,32477535461480110564388257093766882666838049,43.511583065640274
67,-1,0,0,,,1,67891,9,7,30641487958987620667008166535701124117342611,43.48630985093077
67,0,1,0,,,7,22567,10,7,34256129286562302596288585125242948696086449,43.534738289030656
67,1,1,0,,,7,22717,10,7,36602418332475544126338585551999285818769449,43.563509780305694
67,2,1,0,,,7,22777,10,7,37580730519586425450834117217385723794449649,43.574965217955615
67,3,1,0,,,7,22807,10,7,38078657246273114013295604465491358057671249,43.580681625615384
67,4,0,0,,,1,68041,9,7,31256200953150823962609817538438356940445961,43.494936190402676
67,5,0,0,,,1,68071,9,7,31380450644750866172749296779253270548181031,43.49665917606173
68,-12,0,0,,,1,68161,9,7,31755838209971962393184902715719351403519041,43.501823580629214
68,-11,0,0,,,1,68281,9,7,32262562286328281481896135584547148488044921,43.5086988560047
68,-10,0,0,,,1,68311,9,7,32390360889486049356459245612121375292938391,43.51041578689376
68,-9,0,0,,,1,68371,9,7,32647308850370980866684197106544555667375731,43.5138473877672
68,-8,0,0,,,1,68491,9,7,33166646685964293117322164364770822967076011,43.52070156439255
68,-7,1,0,,,7,23017,10,7,41733727610408946458326934384400030593210449,43.62048717714715
68,-6,0,1,D,R,11,1451,16,7,386081150734810569430915528310259788227413857323201,50.586678599003776
68,-5,1,0,,,7,23167,10,7,44534644169930829529645123394636697024968449,43.648697986669625
68,-4,0,0,,,1,68521,9,7,33297623022917651927105735510271882837103081,43.522413232158705
68,-3,1,0,,,7,23197,10,7,45114715699083125255859203242666602182403049,43.6543182249042
68,-2,1,0,,,7,23227,10,7,45701578373004465257736221830102623133878649,43.65993119934445
68,-1,0,0,,,1,68581,9,7,33560955783693472297270257046683231037975621,43.5258343206213
68,0,1,0,,,7,23497,10,7,51300803680272985324509101502892654425804049,43.7101241688384
68,1,1,0,,,7,23557,10,7,52625934321679760972328122755643171561536249,43.72119981938335
68,2,1,0,,,7,23677,10,7,55369007847435905690140639766992023644532649,43.7432667414956
68,3,1,0,,,7,23767,10,7,57510038953726413961061872381250705482250449,43.75974366176192
68,4,0,0,,,1,68611,9,7,33693315031795521606274819040139403884837091,43.52754374262816
68,5,0,0,,,1,68791,9,7,34497260219267249742967654699786025109262711,43.5377846046703
69,-12,0,0,,,1,68821,9,7,34632896054358190280350408635771787001817781,43.539488809419474
69,-11,0,0,,,1,68881,9,7,34905590660938485269706225221052426895186321,43.54289499139315
69,-10,0,0,,,1,69001,9,7,35456712289023869184973610058840927396621001,43.549698463331154
69,-9,0,0,,,1,69031,9,7,35595695466320184282331226440122778829021671,43.55139748257249
69,-8,0,0,,,1,69061,9,7,35735162687176138100467030114555088720335141,43.55309576360193
69,-7,1,0,,,7,23827,10,7,58978489848786418019052694673806295872800649,43.77069364819653
69,-6,1,0,,,7,23857,10,7,59725295284426337911915584550420039472257249,43.776158305597804
69,-5,1,1,D,R,13,2053,17,7,204461780918666153727792644819684631297915033251154147013,56.31061213930006
69,-4,0,0,,,1,69151,9,7,36156483374704109387871903172327108868632351,43.55818618382684
69,-3,1,0,,,7,23887,10,7,60480600640652237156493202695585008156794849,43.781616095549126
69,-2,1,0,,,7,23917,10,7,61244491803291145577816919777623160229133449,43.787067035289525
69,-1,0,0,,,1,69481,9,7,37739361076705633196796476018179007523447721,43.576794543332625
69,0,1,0,,,7,23977,10,7,62798378888764271106754269348423911280093649,43.797948432769815
69,1,1,0,,,7,24007,10,7,63588550398134991656178315515485167068155249,43.803378924664905
69,2,1,0,,,7,24097,10,7,66013046601741312905752961770674054264906049,43.819629776559985
69,3,1,0,,,7,24247,10,7,70239291889451278881492794119324717427244049,43.84658012462279
69,4,0,0,,,1,69661,9,7,38628455251601613558312556349511976398612541,43.5869073410954
69,5,0,0,,,1,69691,9,7,38778433969233491223269986091891057541102811,43.58859026652058
70,-12,0,0,,,1,69931,9,7,39997021135960278275898225893539102608253771,43.60202764751823
70,-11,0,0,,,1,69991,9,7,40306936119210915068536933294403387446809511,43.60537978706172
70,-10,0,0,,,1,70051,9,7,40618983810982808652641616462124160925720451,43.60872905420411
70,-9,0,0,,,1,70111,9,7,40933177042123254733261241365851389465530591,43.61207545386383
70,-8,0,0,,,1,70141,9,7,41091082262665353126143475142798713251992861,43.613747579921245
70,-7,1,0,,,7,24337,10,7,72890414692570972447333196070358860804178849,43.86267042105014
70,-6,1,0,,,7,24517,10,7,78464510645178581297408177274799003946915449,43.89467327055369
70,-5,0,0,,,1,70201,9,7,41408518005387919347237250830294605282071801,43.61708968755141
70,-4,0,1,A,R,11,1481,13,7,164898141446987083455666208725903643382441,41.21721576077571
70,-3,1,0,,,7,24547,10,7,79429938460459058030915036682247964224995049,43.89998422607333
70,-2,1,0,,,7,24697,10,7,84419352618598832377047473635578746040408049,43.92644201738427
70,-1,0,0,,,1,70321,9,7,42049936273305041624428879754434473290591281,43.62376534196097
70,0,1,0,,,7,24847,10,7,89689086335264996533690777015001788086846049,43.9527395998698
70,1,1,0,,,7,24877,10,7,90777885328997080434680451241459049723376649,43.957980061633926
70,2,1,0,,,7,24907,10,7,91878565843062438870614203957651124231068249,43.963214207557975
70,3,1,0,,,7,24967,10,7,94116032852209316124182107590423506622014449,43.973663612652885
70,4,0,0,,,1,70351,9,7,42211664297088395272027875002697069083043151,43.62543247560365
70,5,0,0,,,1,70381,9,7,42373944992547567966429499975616312470439821,43.627098898476774
71,-12,0,0,,,1,70501,9,7,43028627591736387330749448478639374429634501,43.63375749437814
71,-11,0,0,,,1,70621,9,7,43692285849670690515964966552954434417385981,43.640404766291844
71,-10,0,0,,,1,70891,9,7,45218892729690348075769201466864841441209611,43.65531992361586
71,-9,0,0,,,1,70921,9,7,45391408116486177083301391654948747625860681,43.65697365548429
71,-8,0,0,,,1,70951,9,7,45564508292332180515149892365509199253128551,43.658626687962325
71,-7,1,0,,,7,25057,10,7,97564254376669141740061415039422205596141249,43.989290729854346
71,-6,1,0,,,7,25087,10,7,98738675711727692216839315126946204650318849,43.99448729814231
71,-5,0,0,,,1,70981,9,7,45738194991011455459540707394216111331501221,43.66027902164127
71,-4,1,0,,,7,25117,10,7,99925805062864837933032878440831415953097449,43.99967765588587
71,-3,1,1,B,L,13,2083,14,7,28950080738841347541157500225195768417879763129,46.46164977926844
71,-2,1,0,,,7,25147,10,7,101125764513811753138955683840979977732797049,44.004861817912044
71,-1,0,0,,,1,71011,9,7,45912469950711224330380331768898786078906691,43.661930657111704
71,0,1,0,,,7,25237,10,7,104803859722121423508228177735623654044621849,44.02037727716252
71,1,1,0,,,7,25357,10,7,109895195615133330944790837919829820347362249,44.040978706404886
71,2,1,0,,,7,25447,10,7,113858615369106682694275546317645817882848049,44.056365898066666
71,3,1,0,,,7,25537,10,7,117950222599494621169134266947760147978302849,44.07169876483705
71,4,0,0,,,1,71161,9,7,46792729810534527716800228953779137195706041,43.67017838195366
71,5,0,0,,,1,71191,9,7,46970571086096105127569346248882649958436311,43.671825840533096
72,-12,0,0,,,1,71341,9,7,47868821292899717162533401559147633361379661,43.68005273368016
72,-11,0,0,,,1,71551,9,7,49152019998516075603539875982420470617133951,43.691541370717125
72,-10,0,0,,,1,71671,9,7,49898923522048062193382225897732985169397431,43.69809117661583
72,-9,0,0,,,1,71761,9,7,50465704261131806200797463729356205203103441,43.70299633831628
72,-8,0,0,,,1,71821,9,7,50846730154544133801637696878586777421364781,43.706263029599015
72,-7,1,0,,,7,25657,10,7,123611461679248509931394233368301660226683249,44.092058741895734
72,-6,1,0,,,7,25717,10,7,126532779650283155589960659098618789207679449,44.10220304865082
72,-5,0,0,,,1,71881,9,7,51230311079064772015456144388503447927693321,43.70952699299348
72,-4,1,1,C,L,13,2113,15,7,74729565265801130544315202555658408234271948344257,49.8734924557847
72,-3,0,0,,,1,71941,9,7,51616462013676607503036406516435022725353061,43.71278823305179
72,-2,1,0,,,7,25747,10,7,128016612256580821026441206180114489256999049,44.10726633014191
72,-1,0,0,,,1,71971,9,7,51810505936254704478223233139679949636752131,43.71441783324931
72,0,1,0,,,7,25867,10,7,134109835810341064337675931517554910953887449,44.12746063080841
72,1,1,0,,,7,26017,10,7,142092831815433192213949243781613979103120449,44.15257216954235
72,2,1,0,,,7,26107,10,7,147085442600800362131189691108903223548352249,44.16756969168746
72,3,1,0,,,7,26227,10,7,153987746165438840536452548251466941072488649,44.187486162495745
72,4,0,0,,,1,72031,9,7,52200540136197534077051724556826275147928671,43.717674996813685
72,5,0,0,,,1,72091,9,7,52593182123407515150299871588148720459396411,43.72092944837246
73,-12,0,0,,,1,72211,9,7,53386350510282008824087188085395961433861491,43.72743023351161
73,-11,0,0,,,1,72271,9,7,53786907626371243993343899232165617141786831,43.730676576083134
73,-10,0,0,,,1,72421,9,7,54800012295857163060090628740040868773434181,43.73878065593003
73,-9,0,0,,,1,72481,9,7,55209979888917479470641977849741577421554721,43.742017588941735
73,-8,0,0,,,1,72661,9,7,56456289972912548326590735081305994794799541,43.7517123350714
73,-7,1,0,,,7,26317,10,7,159354306521572130394804526037742012670661449,44.20236380469888
73,-6,1,0,,,7,26347,10,7,161180208939123436442142170374274928557601049,44.20731171441572
73,-5,0,1,D,R,11,1511,16,7,738297553709404204768598268004049909616610909196161,50.868231429424405
73,-4,1,0,,,7,26407,10,7,164888609054554282070399128361307043397923249,44.2171906544582
73,-3,0,0,,,1,72871,9,7,57941877556229051808987337809900097136896231,43.76299256403133
73,-2,1,0,,,7,26437,10,7,166771452142585762917799752532443963619945849,44.222121710342236
73,-1,0,0,,,1,72901,9,7,58156916376837947298513697652524912995416101,43.76460137109674
73,0,1,0,,,7,26497,10,7,170595298222911041126339177713940470585314049,44.231967057406045
73,1,1,0,,,7,26557,10,7,174497872272289740121827812058769169833246249,44.241790135787824
73,2,1,0,,,7,26647,10,7,180502499127730002421213415519898137924052049,44.25648321926034
73,3,1,0,,,7,26737,10,7,186692452354732462348898793698363578514026849,44.2711267605471
73,4,0,0,,,1,72931,9,7,58372664301002437241258994590591895665560771,43.76620951624688
73,5,0,0,,,1,73141,9,7,59902927102958446280774110585265593191859861,43.77744804431926
74,-12,0,0,,,1,73291,9,7,61017698993777068454429673795600686787663211,43.785455826165325
74,-11,0,0,,,1,73351,9,7,61468745657295219035568813409306572512670151,43.788654350916964
74,-10,0,0,,,1,73471,9,7,62379739797646315460647364267623440898725631,43.79504355886803
74,-9,0,0,,,1,73561,9,7,63070840748254825023242288060618200395215641,43.79982862027339
74,-8,0,0,,,1,73651,9,7,63768739260620830805215496708137618017272851,43.80460783085635
74,-7,1,0,,,7,26947,10,7,201885079696890763481252893427951861394603049,44.30510422362543
74,-6,1,0,,,7,27067,10,7,211057713762925443791403137267173492192451449,44.3244012294279
74,-5,1,0,,,7,27127,10,7,215783222172329313069923714390357882028021649,44.33401767389071
74,-4,1,1,D,R,13,2143,17,7,424010789300795521539065149814713484707255504150818549343,56.62737690771109
74,-3,0,0,,,1,73681,9,7,64002892754098055786702354667482731168637521,43.80619960333937
74,-2,1,0,,,7,27277,10,7,228016375012787954584031739942520994493864649,44.35796603701067
74,-1,0,0,,,1,73771,9,7,64709945648313288143194776018757942112160331,43.81097103504632
74,0,1,0,,,7,27337,10,7,233081888236390527734667311023587887942488849,44.36750852772652
74,1,1,0,,,7,27367,10,7,235652429691821223609294242744980048682342449,44.372271921907284
74,2,1,0,,,7,27397,10,7,238248457341676387943708917911766746183117049,44.37703009726349
74,3,1,0,,,7,27427,10,7,240870195550982148168535426965929000058732649,44.38178306521823
74,4,0,0,,,1,73951,9,7,66144914581548713192887997574384201292355551,43.82049645995103
74,5,0,0,,,1,74071,9,7,67117206323710225063658420818098414571275031,43.826833871190026
75,-12,0,0,,,1,74101,9,7,67362255421918824716185605416945924033826901,43.82841661977567
75,-11,0,0,,,1,74131,9,7,67608099477308970449617234121592585892323571,43.82999872771073
75,-10,0,0,,,1,74161,9,7,67854740745503085595145635886386710195893041,43.831580195513624
75,-9,0,0,,,1,74311,9,7,69099984609792891533862532778597637026112391,43.83947795064652
75,-8,0,0,,,1,74521,9,7,70877447127665705757431185169250389650597081,43.85050806669031
75,-7,1,0,,,7,27457,10,7,243517870411143921285227530932386558712709249,44.38653083715712
75,-6,1,0,,,7,27487,10,7,246191709751319906312665057141634999562166849,44.39127342442846
75,-5,1,0,,,7,27697,10,7,265660698462725435724701238092596105563918049,44.424327310137606
75,-4,0,0,,,1,74551,9,7,71134659934205320076603937262877419585960951,43.85208125966681
75,-3,0,1,A,R,11,1571,13,7,355050726407192157618654131089347518730611,41.550290405519654
75,-2,1,0,,,7,27817,10,7,277397731461189961658240224667606484789866449,44.44310290512257
75,-1,0,0,,,1,74611,9,7,71651576003457074171056767631380124819611091,43.85522574730946
75,0,1,0,,,7,27847,10,7,280403963577348761527066016262716603630856049,44.447784148194785
75,1,1,0,,,7,27967,10,7,292724332350125223834522222896075008918424449,44.466458824128964
75,2,1,0,,,7,27997,10,7,295879565982922193601391037078188586568819049,44.47111497297647
75,3,1,0,,,7,28027,10,7,299065375520999497770954064847530956608454649,44.47576613522922
75,4,0,0,,,1,74731,9,7,72695435658133212149023813136150984585384971,43.86150714358647
75,5,0,0,,,1,74761,9,7,72958503389577178842989735168011442204890441,43.86307591665377
76,-12,0,0,,,1,74821,9,7,73487178825784654437706282923021723208911781,43.866211575126115
76,-11,0,0,,,1,74941,9,7,74554756400278384291165060422894039598020061,43.8724753555355
76,-10,0,0,,,1,75181,9,7,76731357673966930287193334279589781486291021,43.88497288261485
76,-9,0,0,,,1,75211,9,7,77007365781357994440847555307164420746848491,43.88653226757774
76,-8,0,0,,,1,75391,9,7,78682026194804673884289427502987722092010111,43.89587553520628
76,-7,1,0,,,7,28057,10,7,302282024056391695286471908937260554272851249,44.480412321556784
76,-6,1,0,,,7,28087,10,7,305529776659823187905753392635481016291128849,44.48505354259451
76,-5,1,0,,,7,28297,10,7,329157646173083282842208493694389885917820049,44.51740394799625
