N,n,r,h,h_floor,eps_h,z_h,boost_G,delta10,rho30,fake_mirror,h_mirror,root_decimal,root_native,native_core,eps_bucket,native_cluster,z_N,pair_fiber_size
1476,738,51,37.537263864559314,37,14,2.1973641122758902,2.051282051282051,966,6,51|966|51,51|14|51,14|966|14,14|6|14,"51|(6,14)|51",>5,eps=>5;rho30=6,14+6i,51
1488,744,52,38.08410596548112,38,14,2.254962015381808,2.0689655172413794,968,18,52|968|52,52|14|52,14|968|14,14|18|14,"52|(18,14)|52",>5,eps=>5;rho30=18,14+18i,52
1494,747,50,37.37822439647584,37,13,2.0644820982273866,2.0246913580246915,994,24,50|994|50,50|13|50,13|994|13,13|24|13,"50|(24,13)|50",>5,eps=>5;rho30=24,13+24i,50
1500,750,67,49.37340393126405,49,18,2.5085451236035845,2.6666666666666665,830,0,67|830|67,67|18|67,18|830|18,18|0|18,"67|(0,18)|67",>5,eps=>5;rho30=0,18,67
1506,753,51,37.28676500212336,37,14,2.2457559840562644,2.0080321285140563,996,6,51|996|51,51|14|51,14|996|14,14|6|14,"51|(6,14)|51",>5,eps=>5;rho30=6,14+6i,51
1518,759,56,43.47905773607003,43,13,1.8988775114238827,2.3280423280423284,958,18,56|958|56,56|13|56,13|958|13,13|18|13,"56|(18,13)|56",>5,eps=>5;rho30=18,13+18i,56
1524,762,48,37.759422481142735,37,11,1.6665247880915548,2.016,1044,24,48|1044|48,48|11|48,11|1044|11,11|24|11,"48|(24,11)|48",>5,eps=>5;rho30=24,11+24i,48
1530,765,69,53.42852582945289,53,16,2.1303116085253886,2.844444444444444,840,0,69|840|69,69|16|69,16|840|16,16|0|16,"69|(0,16)|69",>5,eps=>5;rho30=0,16,69
1536,768,47,37.67402681580257,37,10,1.5194035650354576,2.0,1066,6,47|1066|47,47|10|47,10|1066|10,10|6|10,"47|(6,10)|47",>5,eps=>5;rho30=6,10+6i,47
1548,774,51,38.81203464909848,38,13,1.9563565363134634,2.048780487804878,1038,18,51|1038|51,51|13|51,13|1038|13,13|18|13,"51|(18,13)|51",>5,eps=>5;rho30=18,13+18i,51
1554,777,62,46.89638542125284,46,16,2.2055210613059524,2.4685714285714284,934,24,62|934|62,62|16|62,16|934|16,16|24|16,"62|(24,16)|62",>5,eps=>5;rho30=24,16+24i,62
1560,780,72,55.42033979162405,55,17,2.2271067467717622,2.9090909090909087,840,0,72|840|72,72|17|72,17|840|17,17|0|17,"72|(0,17)|72",>5,eps=>5;rho30=0,17,72
1566,783,51,39.62323529215197,39,12,1.807356434004763,2.074074074074074,1056,6,51|1056|51,51|12|51,12|1056|12,12|6|12,"51|(6,12)|51",>5,eps=>5;rho30=6,12+6i,51
1578,789,47,38.568328928423405,38,9,1.357682576851754,2.007662835249042,1108,18,47|1108|47,47|9|47,9|1108|9,9|18|9,"47|(18,9)|47",>5,eps=>5;rho30=18,9+18i,47
1584,792,58,42.80832016477066,42,16,2.321890347101409,2.2222222222222223,1004,24,58|1004|58,58|16|58,16|1004|16,16|24|16,"58|(24,16)|58",>5,eps=>5;rho30=24,16+24i,58
1590,795,71,52.521720789242636,52,19,2.549717423968213,2.7189542483660127,880,0,71|880|71,71|19|71,19|880|19,19|0|19,"71|(0,19)|71",>5,eps=>5;rho30=0,19,71
1596,798,64,49.22253090711278,49,15,2.106289629735467,2.541176470588235,956,6,64|956|64,64|15|64,15|956|15,15|6|15,"64|(6,15)|64",>5,eps=>5;rho30=6,15+6i,64
1608,804,47,39.55133189406083,39,8,1.1843990957221842,2.0307692307692307,1138,18,47|1138|47,47|8|47,8|1138|8,8|18|8,"47|(18,8)|47",>5,eps=>5;rho30=18,8+18i,47
1614,807,53,39.204280080551506,39,14,2.203320256179328,2.00749063670412,1084,24,53|1084|53,53|14|53,14|1084|14,14|24|14,"53|(24,14)|53",>5,eps=>5;rho30=24,14+24i,53
1620,810,65,52.218446433955464,52,13,1.7687712520612617,2.6666666666666665,970,0,65|970|65,65|13|65,13|970|13,13|0|13,"65|(0,13)|65",>5,eps=>5;rho30=0,13,65
1626,813,55,39.41557142571038,39,16,2.482315444064431,2.007434944237918,1076,6,55|1076|55,55|16|55,16|1076|16,16|6|16,"55|(6,16)|55",>5,eps=>5;rho30=6,16+6i,55
1638,819,67,51.68400400579546,51,16,2.1304295059705574,2.6181818181818177,968,18,67|968|67,67|16|67,16|968|16,16|18|16,"67|(18,16)|67",>5,eps=>5;rho30=18,16+18i,67
1644,822,52,39.87956487713395,39,13,1.9193006292974724,2.0148148148148146,1124,24,52|1124|52,52|13|52,13|1124|13,13|24|13,"52|(24,13)|52",>5,eps=>5;rho30=24,13+24i,52
1650,825,76,58.802584376309994,58,18,2.2426679699535828,2.962962962962963,890,0,76|890|76,76|18|76,18|890|18,18|0|18,"76|(0,18)|76",>5,eps=>5;rho30=0,18,76
1656,828,55,41.692170470022326,41,14,2.0610094192951025,2.0952380952380953,1106,6,55|1106|55,55|14|55,14|1106|14,14|6|14,"55|(6,14)|55",>5,eps=>5;rho30=6,14+6i,55
1668,834,53,40.299500555563526,40,13,2.0006493065931523,2.0145985401459856,1138,18,53|1138|53,53|13|53,13|1138|13,13|18|13,"53|(18,13)|53",>5,eps=>5;rho30=18,13+18i,53
1674,837,56,41.49574344782796,41,15,2.2516127437206785,2.0689655172413794,1114,24,56|1114|56,56|15|56,15|1114|15,15|24|15,"56|(24,15)|56",>5,eps=>5;rho30=24,15+24i,56
1680,840,83,64.34807372821818,64,19,2.325176444939034,3.1999999999999997,850,0,83|850|83,83|19|83,19|850|19,19|0|19,"83|(0,19)|83",>5,eps=>5;rho30=0,19,83
1686,843,56,40.466982756995755,40,16,2.4417737027209157,2.007168458781362,1126,6,56|1126|56,56|16|56,16|1126|16,16|6|16,"56|(6,16)|56",>5,eps=>5;rho30=6,16+6i,56
1698,849,52,40.67627792396147,40,12,1.7754915049036886,2.00711743772242,1178,18,52|1178|52,52|12|52,12|1178|12,12|18|12,"52|(18,12)|52",>5,eps=>5;rho30=18,12+18i,52
1704,852,55,41.22564053158524,41,14,2.1452983883587544,2.028985507246377,1154,24,55|1154|55,55|14|55,14|1154|14,14|24|14,"55|(24,14)|55",>5,eps=>5;rho30=24,14+24i,55
1710,855,78,57.51711387174839,57,21,2.700801137085979,2.8235294117647056,930,0,78|930|78,78|21|78,21|930|21,21|0|21,"78|(0,21)|78",>5,eps=>5;rho30=0,21,78
1716,858,68,49.51005421088708,49,19,2.6277796007453658,2.4242424242424243,1036,6,68|1036|68,68|19|68,19|1036|19,19|6|19,"68|(6,19)|68",>5,eps=>5;rho30=6,19+6i,68
1728,864,53,41.05456630587626,41,12,1.8643231295832179,2.0,1198,18,53|1198|53,53|12|53,12|1198|12,12|18|12,"53|(18,12)|53",>5,eps=>5;rho30=18,12+18i,53
1734,867,55,43.90275507756858,43,12,1.6748244172371263,2.1333333333333333,1184,24,55|1184|55,55|12|55,12|1184|12,12|24|12,"55|(24,12)|55",>5,eps=>5;rho30=24,12+24i,55
1740,870,76,57.05504065157797,57,19,2.5081105105255093,2.765432098765432,980,0,76|980|76,76|19|76,19|980|19,19|0|19,"76|(0,19)|76",>5,eps=>5;rho30=0,19,76
1746,873,55,41.80257288867702,41,14,2.0412103684622895,2.0210526315789474,1196,6,55|1196|55,55|14|55,14|1196|14,14|6|14,"55|(6,14)|55",>5,eps=>5;rho30=6,14+6i,55
1758,879,55,41.71798263033876,41,14,2.0563753741095923,2.006872852233677,1208,18,55|1208|55,55|14|55,14|1208|14,14|18|14,"55|(18,14)|55",>5,eps=>5;rho30=18,14+18i,55
1764,882,69,50.0147855794642,50,19,2.684517879623212,2.4,1074,24,69|1074|69,69|19|69,19|1074|19,19|24|19,"69|(24,19)|69",>5,eps=>5;rho30=24,19+24i,69
1770,885,73,56.68775631323804,56,17,2.1665517483022674,2.7134502923976607,1040,0,73|1040|73,73|17|73,17|1040|17,17|0|17,"73|(0,17)|73",>5,eps=>5;rho30=0,17,73
1776,888,53,43.083264272138,43,10,1.5108259629004532,2.057142857142857,1246,6,53|1246|53,53|10|53,10|1246|10,10|6|10,"53|(6,10)|53",>5,eps=>5;rho30=6,10+6i,53
1788,894,52,42.38007150370286,42,10,1.4777160876358548,2.0136054421768708,1268,18,52|1268|52,52|10|52,10|1268|10,10|18|10,"52|(18,10)|52",>5,eps=>5;rho30=18,10+18i,52
1794,897,66,48.225385202638776,48,18,2.5595424991047233,2.2857142857142856,1134,24,66|1134|66,66|18|66,18|1134|18,18|24|18,"66|(24,18)|66",>5,eps=>5;rho30=24,18+24i,66
1800,900,75,56.40083851886547,56,19,2.47656986830749,2.6666666666666665,1050,0,75|1050|75,75|19|75,19|1050|19,19|0|19,"75|(0,19)|75",>5,eps=>5;rho30=0,19,75
1806,903,72,52.1258564315191,52,20,2.7527186230788194,2.4585365853658536,1086,6,72|1086|72,72|20|72,20|1086|20,20|6|20,"72|(6,20)|72",>5,eps=>5;rho30=6,20+6i,72
1818,909,53,43.04083778760335,43,10,1.5180373180132143,2.0202020202020203,1288,18,53|1288|53,53|10|53,10|1288|10,10|18|10,"53|(18,10)|53",>5,eps=>5;rho30=18,10+18i,53
1824,912,58,45.22610894451227,45,13,1.8994531912916717,2.1176470588235294,1244,24,58|1244|58,58|13|58,13|1244|13,13|24|13,"58|(24,13)|58",>5,eps=>5;rho30=24,13+24i,58
1830,915,76,58.05639503986958,58,18,2.3549661380484963,2.711864406779661,1070,0,76|1070|76,76|18|76,18|1070|18,18|0|18,"76|(0,18)|76",>5,eps=>5;rho30=0,18,76
1836,918,62,45.780865859775126,45,17,2.3970973097718504,2.1333333333333333,1216,6,62|1216|62,62|17|62,17|1216|17,17|6|17,"62|(6,17)|62",>5,eps=>5;rho30=6,17+6i,62
1848,924,70,57.500377324825806,57,13,1.648396014845721,2.6666666666666665,1148,18,70|1148|70,70|13|70,13|1148|13,13|18|13,"70|(18,13)|70",>5,eps=>5;rho30=18,13+18i,70
1854,927,54,43.65603480644178,43,11,1.5655426623371616,2.01980198019802,1314,24,54|1314|54,54|11|54,11|1314|11,11|24|11,"54|(24,11)|54",>5,eps=>5;rho30=24,11+24i,54
1860,930,76,59.7665014887277,59,17,2.0998255135428208,2.7586206896551726,1100,0,76|1100|76,76|17|76,17|1100|17,17|0|17,"76|(0,17)|76",>5,eps=>5;rho30=0,17,76
1866,933,53,43.57388154996147,43,10,1.4279722526552694,2.0064724919093853,1336,6,53|1336|53,53|10|53,10|1336|10,10|6|10,"53|(6,10)|53",>5,eps=>5;rho30=6,10+6i,53
1878,939,61,43.77863596386246,43,18,2.6027738473024313,2.0064308681672025,1268,18,61|1268|61,61|18|61,18|1268|18,18|18|18,"61|(18,18)|61",>5,eps=>5;rho30=18,18+18i,61
1884,942,61,44.02291068733769,44,17,2.5587264383809147,2.0129032258064514,1274,24,61|1274|61,61|17|61,17|1274|17,17|24|17,"61|(24,17)|61",>5,eps=>5;rho30=24,17+24i,61
1890,945,91,70.14885505516729,70,21,2.489542895800885,3.1999999999999997,980,0,91|980|91,91|21|91,21|980|21,21|0|21,"91|(0,21)|91",>5,eps=>5;rho30=0,21,91
1896,948,63,44.516003716587896,44,19,2.7703700757729752,2.0259740259740258,1266,6,63|1266|63,63|19|63,19|1266|19,19|6|19,"63|(6,19)|63",>5,eps=>5;rho30=6,19+6i,63
1908,954,58,45.01525583542167,45,13,1.9353233473569413,2.0392156862745097,1328,18,58|1328|58,58|13|58,13|1328|13,13|18|13,"58|(18,13)|58",>5,eps=>5;rho30=18,13+18i,58
1914,957,66,50.989520094141454,50,16,2.102103596384014,2.3045267489711936,1254,24,66|1254|66,66|16|66,16|1254|16,16|24|16,"66|(24,16)|66",>5,eps=>5;rho30=24,16+24i,66
1920,960,81,59.13812161392018,59,22,2.8428484672221384,2.6666666666666665,1110,0,81|1110|81,81|22|81,22|1110|22,22|0|22,"81|(0,22)|81",>5,eps=>5;rho30=0,22,81
1926,963,58,44.8788797380722,44,14,1.958618770467974,2.019047619047619,1346,6,58|1346|58,58|14|58,14|1346|14,14|6|14,"58|(6,14)|58",>5,eps=>5;rho30=6,14+6i,58
1938,969,65,50.4385057091279,50,15,2.050335061849512,2.2588235294117647,1288,18,65|1288|65,65|15|65,15|1288|15,15|18|15,"65|(18,15)|65",>5,eps=>5;rho30=18,15+18i,65
1944,972,58,44.76079080102492,44,14,1.9788513401256704,2.0,1364,24,58|1364|58,58|14|58,14|1364|14,14|24|14,"58|(24,14)|58",>5,eps=>5;rho30=24,14+24i,58
1950,975,83,65.25442909767327,65,18,2.196771970610278,2.9090909090909087,1120,0,83|1120|83,83|18|83,18|1120|18,18|0|18,"83|(0,18)|83",>5,eps=>5;rho30=0,18,83
1956,978,53,45.243260869443155,45,8,1.1531936343157236,2.012422360248447,1426,6,53|1426|53,53|8|53,8|1426|8,8|6|8,"53|(6,8)|53",>5,eps=>5;rho30=6,8+6i,53
1968,984,62,46.32502804074596,46,16,2.303026457148368,2.051282051282051,1348,18,62|1348|62,62|16|62,16|1348|16,16|18|16,"62|(18,16)|62",>5,eps=>5;rho30=18,16+18i,62
1974,987,71,55.52906837155315,55,16,2.0761382662986603,2.453333333333333,1264,24,71|1264|71,71|16|71,16|1264|16,16|24|16,"71|(24,16)|71",>5,eps=>5;rho30=24,16+24i,71
1980,990,82,67.21415633822241,67,15,1.8034982862304867,2.962962962962963,1160,0,82|1160|82,82|15|82,15|1160|15,15|0|15,"82|(0,15)|82",>5,eps=>5;rho30=0,15,82
1986,993,58,45.60899147574133,45,13,1.8347691160782356,2.0060790273556233,1406,6,58|1406|58,58|13|58,13|1406|13,13|6|13,"58|(6,13)|58",>5,eps=>5;rho30=6,13+6i,58
1998,999,56,46.97798200841206,46,10,1.3163049370640256,2.057142857142857,1438,18,56|1438|56,56|10|56,10|1438|10,10|18|10,"56|(18,10)|56",>5,eps=>5;rho30=18,10+18i,56
2004,1002,59,46.051485943838884,46,13,1.9080867181301804,2.012121212121212,1414,24,59|1414|59,59|13|59,13|1414|13,13|24|13,"59|(24,13)|59",>5,eps=>5;rho30=24,13+24i,59
2010,1005,84,62.107734677883926,62,22,2.7779079994063727,2.7076923076923074,1170,0,84|1170|84,84|22|84,22|1170|22,22|0|22,"84|(0,22)|84",>5,eps=>5;rho30=0,22,84
2016,1008,73,55.17111617516744,55,18,2.400315170161822,2.4,1286,6,73|1286|73,73|18|73,18|1286|18,18|6|18,"73|(6,18)|73",>5,eps=>5;rho30=6,18+6i,73
2028,1014,62,50.37549117810973,50,12,1.637815453567235,2.1818181818181817,1408,18,62|1408|62,62|12|62,12|1408|12,12|18|12,"62|(18,12)|62",>5,eps=>5;rho30=18,12+18i,62
2034,1017,64,46.695159734775906,46,18,2.5323962523474166,2.018018018018018,1394,24,64|1394|64,64|18|64,18|1394|18,18|24|18,"64|(24,18)|64",>5,eps=>5;rho30=24,18+24i,64
2040,1020,85,65.96107329742124,65,20,2.34422128555698,2.844444444444444,1190,0,85|1190|85,85|20|85,20|1190|20,20|0|20,"85|(0,20)|85",>5,eps=>5;rho30=0,20,85
2046,1023,75,53.424663006981646,53,22,2.9517983941769206,2.298850574712644,1296,6,75|1296|75,75|22|75,22|1296|22,22|6|22,"75|(6,22)|75",>5,eps=>5;rho30=6,22+6i,75
2058,1029,75,56.01650468803694,56,19,2.536402521382808,2.4,1308,18,75|1308|75,75|19|75,19|1308|19,19|18|19,"75|(18,19)|75",>5,eps=>5;rho30=18,19+18i,75
2064,1032,58,47.92180297038852,47,11,1.455848790480876,2.048780487804878,1484,24,58|1484|58,58|11|58,11|1484|11,11|24|11,"58|(24,11)|58",>5,eps=>5;rho30=24,11+24i,58
2070,1035,82,65.48475563712597,65,17,2.0408679163280055,2.7936507936507935,1250,0,82|1250|82,82|17|82,17|1250|17,17|0|17,"82|(0,17)|82",>5,eps=>5;rho30=0,17,82
2076,1038,58,47.25613844766437,47,11,1.5629003490866227,2.0116959064327484,1496,6,58|1496|58,58|11|58,11|1496|11,11|6|11,"58|(6,11)|58",>5,eps=>5;rho30=6,11+6i,58
2088,1044,62,48.929201126215006,48,14,1.868607422001133,2.074074074074074,1468,18,62|1468|62,62|14|62,14|1468|14,14|18|14,"62|(18,14)|62",>5,eps=>5;rho30=18,14+18i,62
2094,1047,62,47.41806355000247,47,15,2.117596907251424,2.005763688760807,1474,24,62|1474|62,62|15|62,15|1474|15,15|24|15,"62|(24,15)|62",>5,eps=>5;rho30=24,15+24i,62
2100,1050,97,75.81090902146548,75,22,2.4335847409862628,3.1999999999999997,1130,0,97|1130|97,97|22|97,22|1130|22,22|0|22,"97|(0,22)|97",>5,eps=>5;rho30=0,22,97
2106,1053,71,51.79829461420698,51,20,2.6679769381843728,2.1818181818181817,1396,6,71|1396|71,71|20|71,20|1396|20,20|6|20,"71|(6,20)|71",>5,eps=>5;rho30=6,20+6i,71
2118,1059,63,47.81733512714588,47,16,2.195610613072814,2.005698005698006,1488,18,63|1488|63,63|16|63,16|1488|16,16|18|16,"63|(18,16)|63",>5,eps=>5;rho30=18,16+18i,63
2124,1062,67,48.619527023149914,48,19,2.6360358835472866,2.0350877192982457,1454,24,67|1454|67,67|19|67,19|1454|19,19|24|19,"67|(24,19)|67",>5,eps=>5;rho30=24,19+24i,67
2130,1065,82,64.76652628470703,64,18,2.141398646467139,2.7053140096618358,1310,0,82|1310|82,82|18|82,18|1310|18,18|0|18,"82|(0,18)|82",>5,eps=>5;rho30=0,18,82
2136,1068,66,48.53211696824637,48,18,2.5074117537169394,2.0229885057471266,1476,6,66|1476|66,66|18|66,18|1476|18,18|6|18,"66|(6,18)|66",>5,eps=>5;rho30=6,18+6i,66
2148,1074,63,48.451933369830286,48,15,2.090016553226831,2.0112994350282487,1518,18,63|1518|63,63|15|63,15|1518|15,15|18|15,"63|(18,15)|63",>5,eps=>5;rho30=18,15+18i,63
2154,1077,64,48.41443565448866,48,16,2.239933348046086,2.0056022408963585,1514,24,64|1514|64,64|16|64,16|1514|16,16|24|16,"64|(24,16)|64",>5,eps=>5;rho30=24,16+24i,64
2160,1080,79,64.50481152587142,64,15,1.8047947182732096,2.6666666666666665,1370,0,79|1370|79,79|15|79,15|1370|15,15|0|15,"79|(0,15)|79",>5,eps=>5;rho30=0,15,79
2166,1083,67,51.32960284646296,51,16,2.187238045036964,2.1176470588235294,1496,6,67|1496|67,67|16|67,16|1496|16,16|6|16,"67|(6,16)|67",>5,eps=>5;rho30=6,16+6i,67
2178,1089,68,54.084978407252805,54,14,1.8921063980695874,2.2222222222222223,1498,18,68|1498|68,68|14|68,14|1498|14,14|18|14,"68|(18,14)|68",>5,eps=>5;rho30=18,14+18i,68
2184,1092,85,63.85176486254337,63,22,2.6465961576366785,2.6181818181818177,1334,24,85|1334|85,85|22|85,22|1334|22,22|24|22,"85|(24,22)|85",>5,eps=>5;rho30=24,22+24i,85
2190,1095,82,66.0841939844394,66,16,1.9578519076193874,2.704225352112676,1370,0,82|1370|82,82|16|82,16|1370|16,16|0|16,"82|(0,16)|82",>5,eps=>5;rho30=0,16,82
2196,1098,62,49.80388986628104,49,13,1.728182907499405,2.0338983050847457,1576,6,62|1576|62,62|13|62,13|1576|13,13|6|13,"62|(6,13)|62",>5,eps=>5;rho30=6,13+6i,62
2208,1104,60,51.51327703501043,51,9,1.182443603567088,2.0952380952380953,1608,18,60|1608|60,60|9|60,9|1608|9,9|18|9,"60|(18,9)|60",>5,eps=>5;rho30=18,9+18i,60
2214,1107,68,50.53399763461151,50,18,2.456980370495971,2.051282051282051,1534,24,68|1534|68,68|18|68,18|1534|18,18|24|18,"68|(24,18)|68",>5,eps=>5;rho30=24,18+24i,68
2220,1110,90,67.70670662694883,67,23,2.7093080445321105,2.7428571428571424,1320,0,90|1320|90,90|23|90,23|1320|23,23|0|23,"90|(0,23)|90",>5,eps=>5;rho30=0,23,90
2226,1113,78,60.525849414846505,60,18,2.2460821035167595,2.4470588235294115,1446,6,78|1446|78,78|18|78,18|1446|18,18|6|18,"78|(6,18)|78",>5,eps=>5;rho30=6,18+6i,78
2238,1119,58,49.799478655211004,49,9,1.1620613724761235,2.0053908355795147,1658,18,58|1658|58,58|9|58,9|1658|9,9|18|9,"58|(18,9)|58",>5,eps=>5;rho30=18,9+18i,58
2244,1122,77,58.97980152685104,58,19,2.3464316961880183,2.3703703703703702,1474,24,77|1474|77,77|19|77,19|1474|19,19|24|19,"77|(24,19)|77",>5,eps=>5;rho30=24,19+24i,77
2250,1125,86,66.48366616623687,66,20,2.3935403778139883,2.6666666666666665,1390,0,86|1390|86,86|20|86,20|1390|20,20|0|20,"86|(0,20)|86",>5,eps=>5;rho30=0,20,86
2256,1128,70,51.071485223152195,51,19,2.6486665966084098,2.0444444444444443,1556,6,70|1556|70,70|19|70,19|1556|19,19|6|19,"70|(6,19)|70",>5,eps=>5;rho30=6,19+6i,70
2268,1134,75,60.18964759530091,60,15,1.9089936868862023,2.4,1518,18,75|1518|75,75|15|75,15|1518|15,15|18|15,"75|(18,15)|75",>5,eps=>5;rho30=18,15+18i,75
2274,1137,61,50.38966423795868,50,11,1.4947150074967905,2.0053050397877983,1664,24,61|1664|61,61|11|61,11|1664|11,11|24|11,"61|(24,11)|61",>5,eps=>5;rho30=24,11+24i,61
2280,1140,92,71.08887732624275,71,21,2.4801418571216347,2.8235294117647056,1360,0,92|1360|92,92|21|92,21|1360|21,21|0|21,"92|(0,21)|92",>5,eps=>5;rho30=0,21,92
2286,1143,68,50.85645206301182,50,18,2.4039624335367753,2.016,1606,6,68|1606|68,68|18|68,18|1606|18,18|6|18,"68|(6,18)|68",>5,eps=>5;rho30=6,18+6i,68
2298,1149,63,50.782017768637076,50,13,1.7145277262826741,2.005249343832021,1668,18,63|1668|63,63|13|63,13|1668|13,13|18|13,"63|(18,13)|63",>5,eps=>5;rho30=18,13+18i,63
2304,1152,68,50.74712405779175,50,18,2.4218976290320824,2.0,1624,24,68|1624|68,68|18|68,18|1624|18,18|24|18,"68|(24,18)|68",>5,eps=>5;rho30=24,18+24i,68
2310,1155,114,90.39131220022846,90,24,2.4831817261775035,3.5555555555555554,1170,0,114|1170|114,114|24|114,24|1170|24,24|0|24,"114|(0,24)|114",>5,eps=>5;rho30=0,24,114
2316,1158,66,51.20976542673065,51,15,2.066801027205925,2.0104712041884816,1656,6,66|1656|66,66|15|66,15|1656|15,15|6|15,"66|(6,15)|66",>5,eps=>5;rho30=6,15+6i,66
2328,1164,64,51.67705808441735,51,13,1.714215866441698,2.0210526315789474,1688,18,64|1688|64,64|13|64,13|1688|13,13|18|13,"64|(18,13)|64",>5,eps=>5;rho30=18,13+18i,64
2334,1167,68,51.3689226018923,51,17,2.320439000289309,2.005167958656331,1654,24,68|1654|68,68|17|68,17|1654|17,17|24|17,"68|(24,17)|68",>5,eps=>5;rho30=24,17+24i,68
2340,1170,94,74.66799709867468,74,20,2.237224675197965,2.9090909090909087,1400,0,94|1400|94,94|20|94,20|1400|20,20|0|20,"94|(0,20)|94",>5,eps=>5;rho30=0,20,94
2346,1173,76,57.473123143576885,57,19,2.443823383534223,2.234920634920635,1586,6,76|1586|76,76|19|76,19|1586|19,19|6|19,"76|(6,19)|76",>5,eps=>5;rho30=6,19+6i,76
2358,1179,62,52.027297121549914,52,10,1.3826022136912157,2.0155038759689923,1738,18,62|1738|62,62|10|62,10|1738|10,10|18|10,"62|(18,10)|62",>5,eps=>5;rho30=18,10+18i,62
2364,1182,66,51.98984862188479,51,15,1.9430480986723184,2.01025641025641,1704,24,66|1704|66,66|15|66,15|1704|15,15|24|15,"66|(24,15)|66",>5,eps=>5;rho30=24,15+24i,66
2370,1185,92,69.99341653984139,69,23,2.6304135118839787,2.701298701298701,1450,0,92|1450|92,92|23|92,23|1450|23,23|0|23,"92|(0,23)|92",>5,eps=>5;rho30=0,23,92
2376,1188,76,57.68827865998535,57,19,2.4109343275629365,2.2222222222222223,1616,6,76|1616|76,76|19|76,19|1616|19,19|6|19,"76|(6,19)|76",>5,eps=>5;rho30=6,19+6i,76
2388,1194,67,52.37863662543365,52,15,2.0202763297116197,2.010152284263959,1718,18,67|1718|67,67|15|67,15|1718|15,15|18|15,"67|(18,15)|67",>5,eps=>5;rho30=18,15+18i,67
2394,1197,84,66.33911899357297,66,18,2.1683406647366734,2.541176470588235,1554,24,84|1554|84,84|18|84,18|1554|18,18|24|18,"84|(24,18)|84",>5,eps=>5;rho30=24,18+24i,84
2400,1200,90,69.7447166016191,69,21,2.4253960556978496,2.6666666666666665,1500,0,90|1500|90,90|21|90,21|1500|21,21|0|21,"90|(0,21)|90",>5,eps=>5;rho30=0,21,90
2406,1203,72,52.53702217756698,52,20,2.685199522036731,2.0050125313283207,1686,6,72|1686|72,72|20|72,20|1686|20,20|6|20,"72|(6,20)|72",>5,eps=>5;rho30=6,20+6i,72
2418,1209,78,59.36028686613658,59,19,2.4193083742961803,2.25705329153605,1638,18,78|1638|78,78|19|78,19|1638|19,19|18|19,"78|(18,19)|78",>5,eps=>5;rho30=18,19+18i,78
2424,1212,72,53.22908893089224,53,19,2.572828487049647,2.0202020202020203,1704,24,72|1704|72,72|19|72,19|1704|19,19|24|19,"72|(24,19)|72",>5,eps=>5;rho30=24,19+24i,72
2430,1215,94,70.39164716043103,70,24,2.8138770890831832,2.6666666666666665,1490,0,94|1490|94,94|24|94,24|1490|24,24|0|24,"94|(0,24)|94",>5,eps=>5;rho30=0,24,94
2436,1218,86,65.81944058809434,65,21,2.4874600098165502,2.4888888888888885,1576,6,86|1576|86,86|21|86,21|1576|21,21|6|21,"86|(6,21)|86",>5,eps=>5;rho30=6,21+6i,86
2448,1224,73,56.62319276881878,56,17,2.176366638892916,2.1333333333333333,1718,18,73|1718|73,73|17|73,17|1718|17,17|18|17,"73|(18,17)|73",>5,eps=>5;rho30=18,17+18i,73
2454,1227,71,53.311644127536184,53,18,2.4225705257611483,2.004914004914005,1744,24,71|1744|71,71|18|71,18|1744|18,18|24|18,"71|(24,18)|71",>5,eps=>5;rho30=24,18+24i,71
2460,1230,93,72.85834296701152,72,21,2.3596932583475234,2.7350427350427347,1530,0,93|1530|93,93|21|93,21|1530|21,21|0|21,"93|(0,21)|93",>5,eps=>5;rho30=0,21,93
2466,1233,69,53.76966343714978,53,16,2.077020779860825,2.0148148148148146,1776,6,69|1776|69,69|16|69,16|1776|16,16|6|16,"69|(6,16)|69",>5,eps=>5;rho30=6,16+6i,69
2478,1239,87,65.40863777158243,65,22,2.669700182737679,2.442105263157895,1608,18,87|1608|87,87|22|87,22|1608|22,22|18|22,"87|(18,22)|87",>5,eps=>5;rho30=18,22+18i,87
2484,1242,76,56.219328847321854,56,20,2.638142161637473,2.0952380952380953,1724,24,76|1724|76,76|20|76,20|1724|20,20|24|20,"76|(24,20)|76",>5,eps=>5;rho30=24,20+24i,76
2490,1245,94,72.56539907872305,72,22,2.516231576238752,2.6995884773662553,1550,0,94|1550|94,94|22|94,22|1550|22,22|0|22,"94|(0,22)|94",>5,eps=>5;rho30=0,22,94
2496,1248,75,58.752795016593204,58,17,2.1196511635280344,2.1818181818181817,1746,6,75|1746|75,75|17|75,17|1746|17,17|6|17,"75|(6,17)|75",>5,eps=>5;rho30=6,17+6i,75
2508,1254,74,63.58747824526676,63,11,1.3057803256563196,2.3529411764705883,1768,18,74|1768|74,74|11|74,11|1768|11,11|18|11,"74|(18,11)|74",>5,eps=>5;rho30=18,11+18i,74
2514,1257,72,54.27544273978116,54,18,2.4058785957012656,2.0047961630695443,1794,24,72|1794|72,72|18|72,18|1794|18,18|24|18,"72|(24,18)|72",>5,eps=>5;rho30=24,18+24i,72
2520,1260,112,86.78686281901075,86,26,2.7064492753332363,3.1999999999999997,1400,0,112|1400|112,112|26|112,26|1400|26,26|0|26,"112|(0,26)|112",>5,eps=>5;rho30=0,26,112
