eps_bucket,rho_mod,native_cluster,count,min_N,max_N,mean_r,mean_h,mean_z,mean_boost
1,16,eps=1;rho210=16,1,16,16,2.0,1.3740403259480107,0.5340065897498256,1.0
1,20,eps=1;rho210=20,1,20,20,2.0,1.9616121227831425,0.02740864265104294,1.3333333333333333
1,28,eps=1;rho210=28,1,28,28,2.0,1.997682119926975,0.001639939288756342,1.2
1,32,eps=1;rho210=32,1,32,32,2.0,1.758771617213454,0.18189622294870966,1.0
1,36,eps=1;rho210=36,1,36,36,4.0,3.7013784260185103,0.15521705373310582,2.0
1,40,eps=1;rho210=40,1,40,40,3.0,2.5873799106010416,0.25651943100452995,1.3333333333333333
1,44,eps=1;rho210=44,1,44,44,3.0,2.2537969378580156,0.4970494924273972,1.1111111111111112
1,48,eps=1;rho210=48,1,48,48,5.0,4.22892700481598,0.3749560789114605,2.0
1,52,eps=1;rho210=52,1,52,52,3.0,2.398693004243832,0.38824772742783176,1.0909090909090908
1,54,eps=1;rho210=54,1,54,54,5.0,4.480738074014569,0.24530799401111672,2.0
1,66,eps=1;rho210=66,1,66,66,6.0,5.516013898630787,0.20607258277810298,2.2222222222222223
1,68,eps=1;rho210=68,1,488,488,9.0,8.549562796204496,0.1540502120810405,1.0169491525423728
1,70,eps=1;rho210=70,1,70,70,5.0,4.096360324484109,0.44647404335662316,1.5999999999999999
1,72,eps=1;rho210=72,1,72,72,6.0,5.197592186439306,0.351960599360202,2.0
1,80,eps=1;rho210=80,1,80,80,4.0,3.667153580254382,0.17381183337306555,1.3333333333333333
1,88,eps=1;rho210=88,1,88,88,4.0,3.2199641128852936,0.434699427299714,1.1111111111111112
1,92,eps=1;rho210=92,1,92,92,4.0,3.1118675901994046,0.5034625416058501,1.0476190476190477
1,96,eps=1;rho210=96,1,96,96,7.0,6.084068501674204,0.3713350525166955,2.0
1,116,eps=1;rho210=116,1,326,326,7.0,6.466444838484134,0.20981983295855888,1.0062111801242235
1,132,eps=1;rho210=132,1,132,132,9.0,8.122198601028472,0.3080062054633705,2.2222222222222223
1,138,eps=1;rho210=138,1,138,138,8.0,7.862361769275674,0.04908655684881987,2.0952380952380953
1,140,eps=1;rho210=140,1,140,140,7.0,6.055580557333643,0.38378414256288484,1.5999999999999999
1,148,eps=1;rho210=148,1,148,148,5.0,4.024305819705915,0.4863716205436569,1.0285714285714285
1,152,eps=1;rho210=152,1,1412,1412,18.0,17.771076727248694,0.054304156857210996,1.002849002849003
1,164,eps=1;rho210=164,1,164,164,5.0,4.269450966897412,0.35356018721302057,1.0256410256410255
1,188,eps=1;rho210=188,1,188,188,5.0,4.626802686695795,0.17349941668055102,1.0222222222222221
1,206,eps=1;rho210=206,1,2936,2936,31.0,30.483597535683845,0.09353091790812015,1.0027397260273974
2,2,eps=2;rho210=2,1,212,212,6.0,4.973283548909002,0.4603932103960497,1.0196078431372548
2,10,eps=2;rho210=10,1,220,220,9.0,7.396178815419204,0.5897286736785666,1.4814814814814814
