N,n,r,h,h_floor,eps_h,z_h,rho30,boost_G,boost_primes,family,z_native_i,x,y,z
358,179,10,6.87300694170696,6,4,1.1927612620772508,28,1.0056497175141244,179,shell_other,4+28i,5.07293252218458,13.741384922488844,3.4800832959148043
360,180,22,18.292192654048094,18,4,0.8669304895770229,0,2.6666666666666665,"3,5",mobius_3x5,4,22.41891036472265,0.0,3.8382099364714315
362,181,8,6.923176767595921,6,2,0.40925284447887716,2,1.005586592178771,181,shell_other,2+2i,5.066959251591891,18.255955606098183,2.7122201829747876
364,182,14,9.0455852817632,9,5,1.6473050162766831,4,1.3090909090909089,"7,13",shell_other,5+4i,3.896604362700776,20.327617570553514,4.074819939565794
366,183,18,14.104870675691982,14,4,1.0371398637178244,6,2.0338983050847457,"3,61",cone_3,4+6i,-4.16647766315684,5.6430015111452905,3.353447643633114
368,184,8,7.291358279705972,7,1,0.26243544893318366,8,1.0476190476190477,23,shell_other,1+8i,-0.5828032925875779,21.545002930799143,2.604865589770406
370,185,14,9.57934190184829,9,5,1.428298861353506,10,1.3714285714285712,"5,37",ring_5,5+10i,4.204539361771696,3.1098290484014672,3.40284636860084
372,186,18,14.50325523256167,14,4,0.9181871039000636,12,2.0689655172413794,"3,31",cone_3,4+12i,-10.880222215683215,3.5456889858104086,3.2574045732019936
374,187,10,8.337591494897271,8,2,0.5757281249376598,14,1.1851851851851851,"11,17",shell_other,2+14i,-5.568054980594046,17.18352662186471,2.9949313498556576
376,188,11,7.216628659922456,7,4,1.408353865971477,16,1.0222222222222221,47,shell_other,4+16i,-5.418210588830038,14.848323786834182,3.771359665571903
378,189,22,17.003075391275157,17,5,1.2118226255837437,18,2.4,"3,7",cone_3,5+18i,-11.54438148732369,-4.028228942026275,3.573583213474414
380,190,13,10.036872018298505,10,3,0.9353006075758957,20,1.4117647058823528,"5,19",ring_5,3+20i,4.209461623635422,-3.101303440765331,3.0706709677062776
382,191,10,7.1720018377958485,7,3,1.0559878633546251,22,1.0052910052910053,191,shell_other,3+22i,-0.576381049601511,10.516100629583919,3.4346750304784197
384,192,19,14.318050630974826,14,5,1.2373277866517554,24,2.0,3,cone_3,5+24i,-4.179693142389966,-5.602328448273624,3.6212764685976504
386,193,12,7.221375135269726,7,5,1.778250688041941,26,1.0052356020942408,193,shell_other,5+26i,3.685367619505881,11.906984600030501,4.1716050457103275
388,194,9,7.284348789174432,7,2,0.6356728090521431,28,1.0105263157894737,97,shell_other,2+28i,5.033062246863416,13.759136312752975,3.0384297562221296
390,195,27,21.04187515560333,21,6,1.2988750640698123,0,2.9090909090909087,"3,5,13",mobius_3x5,6,21.951120903567066,0.0,4.4149271209057295
392,196,11,8.709344773040767,8,3,0.77618810984629,2,1.2,7,shell_other,3+2i,5.185752098260823,18.30884558904465,3.26962092853873
394,197,11,7.319744183408585,7,4,1.3602854606679016,4,1.005128205128205,197,shell_other,4+4i,3.676830208175423,20.08353364410165,3.7825235492473155
396,198,21,16.237730032281718,16,5,1.181820048582167,6,2.2222222222222223,"3,11",cone_3,5+6i,-4.003088596577268,6.145861351511674,3.6091233774994604
398,199,7,7.3687432906177275,7,0,-0.13583991884895133,8,1.0050761421319796,199,shell_other,8i,-0.5737136732824374,21.458520979979898,2.3006207939495864
400,200,14,9.80806061391571,9,5,1.3385155586776902,10,1.3333333333333333,5,ring_5,5+10i,4.218155511542015,3.0862451851958066,3.4453500653951536
402,201,17,14.988159028889793,14,3,0.5196602549849455,12,2.0307692307692307,"3,67",cone_3,3+12i,-10.857423679027338,3.529124879353624,2.9681506726906384
404,202,11,7.479787679454126,7,4,1.287135366406383,14,1.0101010101010102,101,shell_other,4+14i,-5.363924698601487,17.14013739099164,3.746751740764976
406,203,13,9.24549609363956,9,4,1.2347739278238863,16,1.2444444444444442,"7,29",shell_other,4+16i,-5.569890427933754,14.816083241759635,3.7975357486185235
408,204,20,15.90146806850117,15,5,1.0278026007148364,18,2.1333333333333333,"3,17",cone_3,5+18i,-11.072395986043361,-3.6853114027441873,3.497166212843411
410,205,13,10.226570883786806,10,3,0.8672654674545532,20,1.3675213675213673,"5,41",ring_5,3+20i,4.221974854461981,-3.0796298892068936,3.126702285635301
412,206,11,7.576799450347698,7,4,1.243625009410591,22,1.00990099009901,103,shell_other,4+22i,-0.5718835467764919,10.558891510595046,3.730831781322558
414,207,21,15.770490017317782,15,6,1.3168563504541522,24,2.0952380952380953,"3,23",cone_3,6+24i,-4.087712659884195,-5.885415265023073,3.8067884279347153
416,208,10,8.237567108731989,8,2,0.6140632493545365,26,1.0909090909090908,13,shell_other,2+26i,3.705994463890512,11.884076168515495,3.1486144129237
418,209,11,8.912179407467605,8,3,0.6993606882323664,28,1.1764705882352942,"11,19",shell_other,3+28i,5.127854171357041,13.716932228832812,3.2764718765378955
420,210,30,24.318633300628388,24,6,1.152081596864493,0,3.1999999999999997,"3,5,7",mobius_3x5,6,21.86933341271461,0.0,4.434901949913419
422,211,11,7.660241939233726,7,4,1.206684581327741,2,1.0047846889952152,211,shell_other,4+2i,4.97966559855337,18.217089967720064,3.725589455039831
424,212,12,7.797887115958613,7,5,1.5048015953928602,4,1.0196078431372548,53,shell_other,5+4i,3.654313055897748,20.05852581298375,4.036607847853621
426,213,21,15.56650370601795,15,6,1.3771582098803574,6,2.028985507246377,"3,71",cone_3,6+6i,-4.131046980081179,5.752045941158127,3.9073477362202755
428,214,9,7.769466000543342,7,2,0.44146678362781183,8,1.0095238095238095,107,shell_other,2+8i,-0.5692593039520943,21.416140486757303,2.982282103521387
430,215,14,10.544728642019265,10,4,1.0640559292914955,10,1.3658536585365852,"5,43",ring_5,4+10i,4.228664045804448,3.0680438699401953,3.341398997691087
432,216,19,15.48859705442287,15,4,0.8922254939654118,12,2.0,3,cone_3,4+12i,-10.843939678124768,3.5193281792502438,3.4421204443722653
434,217,13,9.643433756884011,9,4,1.0808847059247753,14,1.2413793103448276,"7,31",shell_other,4+14i,-5.523133106404969,17.17397818274331,3.740131142601263
436,218,11,7.865142651339768,7,4,1.117800967411349,16,1.0093457943925233,109,shell_other,4+16i,-5.314808230464556,14.870302636596922,3.684673425693889
438,219,21,15.852748161811691,15,6,1.292775571949884,18,2.028169014084507,"3,73",cone_3,6+18i,-10.910069987617756,-3.567374661487055,3.8621041387921196
440,220,14,11.615150652527138,11,3,0.6997590533731969,20,1.4814814814814814,"5,11",ring_5,3+20i,4.231571453252349,-3.0630080925221206,3.1005666144606567
442,221,13,9.151000245787781,9,4,1.2723705247564352,22,1.1636363636363636,"13,17",shell_other,4+22i,-0.5815611302297036,10.466815454585038,3.924929414079624
444,222,21,16.226800769872977,16,5,1.1849311318644498,24,2.057142857142857,"3,37",cone_3,5+24i,-4.09858794498334,-5.851944579111346,3.7734289039835933
446,223,12,7.947689200656203,7,5,1.4374154523894473,26,1.004524886877828,223,shell_other,5+26i,3.6226496862916635,11.97663992156243,4.034202322115368
448,224,13,9.522867523237077,9,4,1.1267754238861136,28,1.2,7,shell_other,4+28i,5.104056640943342,13.727527572012493,3.8146137505119437
450,225,27,21.225415256579556,21,6,1.2534085743610588,0,2.6666666666666665,"3,5",mobius_3x5,6,21.81383532824081,0.0,4.4272792701356565
452,226,12,8.055234042959068,8,4,1.3898955357051281,2,1.009009009009009,113,shell_other,4+2i,4.9412975006765745,18.200007389944588,4.007477581095125
454,227,12,8.042654826345442,8,4,1.3954176683044415,4,1.0044444444444445,227,shell_other,4+4i,3.6145082669366384,20.014318116213406,4.017236337951007
456,228,24,17.00639474189042,17,7,1.6958794904162247,6,2.1176470588235294,"3,19",cone_3,7+6i,-4.044581428952897,6.0181595443984275,4.321950551974013
458,229,9,8.08998382363152,8,1,0.31994496922186244,8,1.0044052863436124,229,shell_other,1+8i,-0.5640086338635288,21.366183697905807,2.95411459624448
460,230,16,11.283806665807582,11,5,1.4039892479996163,10,1.3968253968253967,"5,23",ring_5,5+10i,4.236595675934913,3.0543058835673857,3.6913680089937424
462,231,28,21.60488710991031,21,7,1.375853568558328,12,2.6666666666666665,"3,7,11",cone_3,7+12i,-12.248435527050837,4.539754143902026,4.020342080006335
464,232,12,8.426403240319555,8,4,1.23107475791218,14,1.037037037037037,29,shell_other,4+14i,-5.297666543341337,17.126053785326945,3.8980108753828704
466,233,13,8.184340048835027,8,5,1.6833095204498663,16,1.0043290043290043,233,shell_other,5+16i,-5.266039319864519,14.880668788550457,4.341860688462674
468,234,24,17.831214917989694,17,7,1.4608619335533828,18,2.1818181818181817,"3,13",cone_3,7+18i,-11.268809826830893,-3.828014411165203,4.123530243739189
470,235,15,11.171107167691723,11,4,1.1455791531195751,20,1.3629629629629627,"5,47",ring_5,4+20i,4.238742458246936,-3.0505875475301663,3.527860849818219
472,236,13,8.36392625145856,8,5,1.6030432454262817,22,1.0175438596491229,59,shell_other,5+22i,-0.5630498836517698,10.64293820102948,4.285523033482722
474,237,23,16.700557537735445,16,7,1.5414755071541903,24,2.0259740259740258,"3,79",cone_3,7+24i,-4.105894173193362,-5.829458320830516,4.222092019980654
476,238,14,10.581379528093375,10,4,1.0509444066831812,26,1.28,"7,17",shell_other,4+26i,3.757363481129282,11.82702509509564,3.862865478426573
478,239,11,8.32513686026585,8,3,0.9270557996982929,28,1.0042194092827004,239,shell_other,3+28i,4.901844426677117,13.817558250323572,3.6214054319344067
480,240,29,22.16956709392794,22,7,1.4506733184627558,0,2.6666666666666665,"3,5",mobius_3x5,7,21.534075933768467,0.0,4.688662445337223
482,241,11,8.371876810295426,8,3,0.908310435376484,2,1.00418410041841,241,shell_other,3+2i,4.896411183149268,18.180022713803563,3.614393435683121
484,242,14,9.289307129504131,9,5,1.5455858349088547,4,1.1111111111111112,11,shell_other,5+4i,3.6482582037443265,20.05180121840672,4.305802851318202
486,243,23,16.76747014136703,16,7,1.522055879181668,6,2.0,3,cone_3,7+6i,-4.119866222431164,5.786456774910726,4.237897098049478
488,244,9,8.549562796204496,8,1,0.1540502120810405,8,1.0169491525423728,61,shell_other,1+8i,-0.56051543968765,21.33294817540713,2.883365749825609
490,245,19,13.488610531762767,13,6,1.5006433721931098,10,1.5999999999999999,"5,7",ring_5,6+10i,4.2423726209455,3.0442999212965174,3.852872295079683
492,246,22,17.340860916411206,17,5,1.118846087760391,12,2.051282051282051,"3,41",cone_3,5+12i,-11.036089380901736,3.658933110061301,3.851974822338209
494,247,13,9.791539376417736,9,4,1.0253478528717723,14,1.1550802139037433,"13,19",shell_other,4+14i,-5.356728356206474,17.13860776119556,3.8349823706601773
496,248,13,8.79328580244885,8,5,1.4186243588484244,16,1.0344827586206897,31,shell_other,5+16i,-5.248896213101795,14.884312668380284,4.178934574429144
498,249,23,17.257244177038984,17,6,1.3824028764612242,18,2.0246913580246915,"3,83",cone_3,6+18i,-10.989453044246565,-3.6250498281309413,4.132609575941227
500,250,13,11.395454424433257,11,2,0.47532015826845736,20,1.3333333333333333,5,ring_5,2+20i,4.243880197025614,-3.0416887229294782,3.1123437790626536
502,251,15,8.604180605367501,8,7,2.180426405032908,22,1.0040160642570282,251,shell_other,7+22i,-0.557169417919954,10.69888709516254,4.943752862358743
504,252,27,20.6229943308368,20,7,1.404238713302551,24,2.4,"3,7",cone_3,7+24i,-3.794559279137777,-6.787648598813592,4.171318846240119
506,253,15,10.029255474026362,10,5,1.5695931540842998,26,1.1640211640211642,"11,23",shell_other,5+26i,3.6577311022924217,11.93767806191406,4.4180489752563945
508,254,14,8.708260877575471,8,6,1.7932164338432945,28,1.008,127,shell_other,6+28i,4.864745204371143,13.83407588829683,4.575138582087347
510,255,32,24.63923456550926,24,8,1.4828914879562145,0,2.844444444444444,"3,5,17",mobius_3x5,8,21.241393698073406,0.0,4.945908261776017
512,256,11,8.685291936856562,8,3,0.7854237220056876,2,1.0,,spine_none,3+2i,-16.14048784867147,0.3654181830570404,3.14169488802275
514,257,14,8.74248123340433,8,6,1.7781298686311378,4,1.003921568627451,257,shell_other,6+4i,3.554977708144714,19.948202732604322,4.5747175892435
516,258,23,17.88861532018045,17,6,1.2085098776381673,6,2.048780487804878,"3,43",cone_3,6+6i,-4.065962884056225,5.9523541920260605,4.0087424778940655
518,259,11,10.80536070469601,10,1,0.05921215795668961,8,1.2342857142857142,"7,37",shell_other,1+8i,-0.5760239607011466,21.480501896475502,2.974450351788113
520,260,17,12.767006046820514,12,5,1.1846856176283738,10,1.4545454545454544,"5,13",ring_5,5+10i,4.246334933908782,3.0374369939286243,3.6996265189205535
522,261,24,18.252408836336546,18,6,1.3453205446249223,12,2.074074074074074,"3,29",cone_3,6+12i,-11.123869381358315,3.7227090135013348,4.161841359283745
524,262,11,8.89159583145416,8,3,0.7070726021553325,14,1.0077519379844961,131,shell_other,3+14i,-5.185965252543346,17.10231094302082,3.5326271198856234
526,263,15,8.880001083379511,8,7,2.0537370401163426,16,1.003831417624521,263,shell_other,7+16i,-5.179777861033507,14.899004227644218,4.8828183947007435
528,264,25,19.70887929208857,19,6,1.1918365629669696,18,2.2222222222222223,"3,11",cone_3,6+18i,-11.440516445263231,-3.952766571796286,4.024459436931162
530,265,14,12.088283311616983,12,2,0.5498461853090237,20,1.3594771241830064,"5,53",ring_5,2+20i,4.24730183685085,-3.0357622689069697,3.250334229513173
532,266,17,11.326922778618192,11,6,1.68563183701332,22,1.2705882352941176,"7,19",shell_other,6+22i,-0.577188099648274,10.50842206130622,4.657113362697971
534,267,22,18.080525078713116,18,4,0.9217695779878106,24,2.0229885057471266,"3,89",cone_3,4+24i,-4.077611648099119,-5.916502982702813,3.770312563190509
536,268,13,9.098187293150422,9,4,1.2935671622977782,26,1.0153846153846153,67,shell_other,4+26i,3.5406306072559746,12.067731337194232,4.154694586493324
538,269,14,9.016763548018638,9,5,1.6595339986838664,28,1.00374531835206,269,shell_other,5+28i,4.82197477627906,13.853118509766352,4.52037600261469
540,270,30,24.015683194863676,24,6,1.2211446292811146,0,2.6666666666666665,"3,5",mobius_3x5,6,21.638077961217437,0.0,4.445542873765612
542,271,10,9.062186596864853,9,1,0.3115300430836848,2,1.003717472118959,271,shell_other,1+2i,4.8167694659678455,18.144563936767163,3.1828016982678524
544,272,13,9.654767192552352,9,4,1.0766026497021486,4,1.0666666666666667,17,shell_other,4+4i,3.56314283939888,19.95727102956042,3.983226730846239
546,273,30,23.75750015678294,23,7,1.280731731343093,6,2.6181818181818177,"3,7,13",cone_3,7+6i,-3.5955452466071653,7.40015081039991,4.160585224059615
548,274,11,9.164109064140609,9,2,0.6064594295156954,8,1.0074074074074073,137,shell_other,2+8i,-0.5505894932683483,21.238509103620807,3.495026087870292
550,275,19,13.510202181961672,13,6,1.4935694646673567,10,1.4814814814814814,"5,11",ring_5,6+10i,4.248759470750278,3.033237572934332,4.0103146869057
552,276,23,19.154723210824674,19,4,0.878596899030399,12,2.0952380952380953,"3,23",cone_3,4+12i,-11.206822941626417,3.7829783028855677,3.7738485215578605
554,277,11,9.1979735395103,9,2,0.5941759727101789,14,1.0036363636363637,277,shell_other,2+14i,-5.140762310991592,17.09270276118721,3.496280919875099
556,278,11,9.254308459243292,9,2,0.5738462155876803,16,1.0072992700729928,139,shell_other,2+16i,-5.1411499811844905,14.907214836969526,3.4828051322186258
558,279,23,19.054819025844207,19,4,0.9037837237501131,18,2.0689655172413794,"3,31",cone_3,4+18i,-11.15911413465158,-3.748315825657947,3.8142670065599007
560,280,18,14.771824753787165,14,4,0.839924074765055,20,1.5999999999999999,"5,7",ring_5,4+20i,4.249266461237625,-3.032359439651285,3.545467184524825
562,281,14,9.288103972276216,9,5,1.5460807206550202,22,1.003584229390681,281,shell_other,5+22i,-0.5481841269833135,10.784376427860959,4.468372375514208
564,282,24,18.967240090931277,18,6,1.1555909760311507,24,2.0444444444444443,"3,47",cone_3,6+24i,-4.046310008152551,-6.012839524652954,4.081143010543121
566,283,13,9.333053156014149,9,4,1.20030812201224,26,1.00355871886121,283,shell_other,4+26i,3.50540568626334,12.106852575282522,4.132585631891338
568,284,13,9.457548592182876,9,4,1.1518995563896106,28,1.0144927536231885,71,shell_other,4+28i,4.7919992147123365,13.86646448963409,4.094499229398134
570,285,31,26.38561434260809,26,5,0.8983183758107218,0,2.8235294117647056,"3,5,19",mobius_3x5,5,21.81368367418543,0.0,4.215865820683907
572,286,11,11.354363983135531,11,0,-0.1051642595937083,2,1.2121212121212122,"11,13",shell_other,2i,4.944200405837406,18.201299846592917,2.9443621440292445
574,287,16,11.556647954882456,11,5,1.3070577656167288,4,1.2307692307692306,"7,41",shell_other,5+4i,3.6303459627052566,20.031907659340092,4.370845294921744
576,288,26,18.82436739933143,18,8,1.6538647812361476,6,2.0,3,cone_3,8+6i,-4.076716816327006,5.919256991716383,4.609079276689899
578,289,12,10.06354355473953,10,2,0.6104249383539205,8,1.0666666666666667,17,shell_other,2+8i,-0.5515941045857299,21.248067341829213,3.6034130044604993
580,290,19,13.07626506507967,13,6,1.6381503520642202,10,1.382716049382716,"5,29",ring_5,6+10i,4.24987380990037,3.0313074809095095,4.193577574220454
582,291,25,19.158149324706372,19,6,1.3346693115169481,12,2.0210526315789474,"3,97",cone_3,6+12i,-11.086669891562838,3.6956820021448213,4.304484091551762
584,292,12,9.635450679160845,9,3,0.7617498209096061,14,1.0140845070422535,73,shell_other,3+14i,-5.10880507474223,17.08591004092957,3.7433806748454286
586,293,13,9.556667117615973,9,4,1.1138476183290966,16,1.0034364261168385,293,shell_other,4+16i,-5.0970656892293915,14.916585242491161,4.095018989672766
588,294,29,22.91096210286907,22,7,1.2721168745938936,18,2.4,"3,7",cone_3,7+18i,-11.896913319906016,-4.284358310873001,4.256382190062177
590,295,16,12.981839852435082,12,4,0.8376723041620379,20,1.3567251461988303,"5,59",ring_5,4+20i,4.249987671726479,-3.0311102664416394,3.617303639370887
592,296,15,9.864792073377847,9,6,1.6349861012950633,22,1.0285714285714285,37,shell_other,6+22i,-0.5461066204363341,10.804142582304955,4.6430596913999915
594,297,27,21.362245986626217,21,6,1.2197832545331302,24,2.2222222222222223,"3,11",cone_3,6+24i,-3.8886704565073154,-6.498004177559183,4.218352396958281
596,298,12,9.700779024111197,9,3,0.7382057216537871,26,1.0068027210884354,149,shell_other,3+26i,3.4795675085547013,12.135548778806116,3.7449158244902683
598,299,15,11.037071691269533,11,4,1.1928594736203957,28,1.1428571428571428,"13,23",shell_other,4+28i,4.855602207285639,13.83814661286899,4.272504098362678
600,300,32,25.812331477423825,25,7,1.217905027982351,0,2.6666666666666665,"3,5",mobius_3x5,7,21.304843544448794,0.0,4.6857389786823855
602,301,12,11.92610654404477,11,1,0.02139718473893486,2,1.2292682926829268,"7,43",shell_other,1+2i,4.918733083640125,18.189961064212696,3.1541146714206465
604,302,14,9.789205331368343,9,5,1.3458304350896426,4,1.0067114093959733,151,shell_other,5+4i,3.472208004992374,19.856277664434636,4.371301654687873
606,303,27,19.689044856539645,19,8,1.647637982595037,6,2.0202020202020203,"3,101",cone_3,8+6i,-4.047386156210633,6.009527481491024,4.674386361428949
608,304,13,10.342792402009195,10,3,0.8262406953183746,8,1.0588235294117647,19,shell_other,3+8i,-0.5465444143211788,21.200022748271333,3.887350817674088
610,305,20,13.274970711848066,13,7,1.8457691981256792,10,1.3559322033898304,"5,61",ring_5,7+10i,4.249866634064633,3.0313199098215926,4.420344487530872
612,306,26,20.933059217275662,20,6,1.1074636431824385,12,2.1333333333333333,"3,17",cone_3,6+12i,-11.35996454249074,3.89424218872032,4.148093068818871
614,307,15,9.86667877264829,9,6,1.6342291293234588,14,1.0032786885245901,307,shell_other,6+14i,-5.0595685405392175,17.075444492510826,4.681119402898717
616,308,19,13.141974165536881,13,6,1.6159241743299206,16,1.3333333333333333,"7,11",shell_other,6+16i,-5.334949468306033,14.866021484333558,4.835166011741211
618,309,26,19.9526326096176,19,7,1.3538366000136288,18,2.01980198019802,"3,103",cone_3,7+18i,-11.124324177240208,-3.7230394420510904,4.408211645446775
