time_index,N_start,N_end,rho30,state_label,cell_total,state_count,state_share,mean_z
352,84484,85683,18,-1.0,40,13,0.325,-0.27646804782955814
352,84484,85683,20,-1.0,40,20,0.5,-0.8121279714911882
352,84484,85683,22,-1.0,40,13,0.325,0.15174817654623615
352,84484,85683,24,+0.0,40,17,0.425,-0.14610324099101368
352,84484,85683,26,+0.0,40,19,0.475,-0.3657505210609963
352,84484,85683,28,+1.0,40,16,0.4,0.515765551627582
353,84724,85923,0,-1.0,40,20,0.5,-0.4571119967977248
353,84724,85923,2,-1.0,40,16,0.4,-0.9960037168933393
353,84724,85923,4,+0.0,40,19,0.475,0.004682344993388899
353,84724,85923,6,-1.0,40,13,0.325,-0.09129486913427215
353,84724,85923,8,-1.0,40,15,0.375,-0.7767744159181434
353,84724,85923,10,+0.0,40,17,0.425,0.28032150250894633
353,84724,85923,12,+0.0,40,13,0.325,-0.7825563743635505
353,84724,85923,14,-1.0,40,16,0.4,-0.5902258908937458
353,84724,85923,16,+1.0,40,16,0.4,0.3368625372901784
353,84724,85923,18,-1.0,40,16,0.4,-0.40088670277474386
353,84724,85923,20,-1.0,40,16,0.4,-0.7480899716767964
353,84724,85923,22,-1.0,40,13,0.325,0.15525414027757578
353,84724,85923,24,+0.0,40,17,0.425,-0.248736324663665
353,84724,85923,26,+0.0,40,16,0.4,-0.40860129402205636
353,84724,85923,28,+1.0,40,16,0.4,0.44483815291707096
354,84964,86163,0,-1.0,40,16,0.4,-0.3540285204255128
354,84964,86163,2,-1.0,40,13,0.325,-0.8804831592194444
354,84964,86163,4,+0.0,40,17,0.425,0.03819838709860888
354,84964,86163,6,-1.0,40,12,0.3,-0.28837137553553155
354,84964,86163,8,-1.0,40,18,0.45,-0.7664395748565811
354,84964,86163,10,+0.0,40,20,0.5,0.2307881436265023
354,84964,86163,12,+0.0,40,15,0.375,-0.6326897935393859
354,84964,86163,14,+0.0,40,16,0.4,-0.5871280486887996
354,84964,86163,16,+0.0,40,20,0.5,0.23763274057775013
354,84964,86163,18,-1.0,40,17,0.425,-0.4482315225676906
354,84964,86163,20,-1.0,40,16,0.4,-0.8364296927206893
354,84964,86163,22,+0.0,40,14,0.35,0.12058956020845243
354,84964,86163,24,+0.0,40,16,0.4,-0.34115584978167685
354,84964,86163,26,-1.0,40,14,0.35,-0.5391575921616606
354,84964,86163,28,+0.0,40,15,0.375,0.43275991967500127
355,85204,86403,0,+0.0,40,17,0.425,-0.28261990646129465
355,85204,86403,2,-1.0,40,14,0.35,-0.8147316985372
355,85204,86403,4,+0.0,40,14,0.35,0.04657946751999696
355,85204,86403,6,+0.0,40,16,0.4,-0.2741931251259023
355,85204,86403,8,-1.0,40,21,0.525,-0.8222172806831661
355,85204,86403,10,+0.0,40,16,0.4,0.2309967721235095
355,85204,86403,12,-1.0,40,14,0.35,-0.7421457399205517
355,85204,86403,14,+0.0,40,16,0.4,-0.6116593640039912
355,85204,86403,16,+0.0,40,19,0.475,0.1877072665659453
355,85204,86403,18,-1.0,40,17,0.425,-0.3225460183741083
355,85204,86403,20,-1.0,40,14,0.35,-0.9728492047231242
355,85204,86403,22,+0.0,40,16,0.4,-0.05014476663055496
355,85204,86403,24,-1.0,40,17,0.425,-0.4800069801393508
355,85204,86403,26,-1.0,40,16,0.4,-0.678095608491715
355,85204,86403,28,+1.0,40,15,0.375,0.2951790658503099
356,85444,86643,0,+0.0,40,17,0.425,-0.2995023442741007
356,85444,86643,2,-1.0,40,15,0.375,-0.9573955381670494
356,85444,86643,4,-1.0,40,14,0.35,0.008230478371692829
356,85444,86643,6,+0.0,40,19,0.475,-0.259105937720676
356,85444,86643,8,-1.0,40,23,0.575,-0.9649060066509081
356,85444,86643,10,+0.0,40,15,0.375,0.31525182620328607
356,85444,86643,12,-1.0,40,15,0.375,-0.7596013547392839
356,85444,86643,14,+0.0,40,20,0.5,-0.4738099899818996
356,85444,86643,16,+0.0,40,21,0.525,0.10540524211685413
356,85444,86643,18,-1.0,40,16,0.4,-0.16330611016913504
356,85444,86643,20,+0.0,40,16,0.4,-0.8657525420757359
356,85444,86643,22,+0.0,40,17,0.425,0.0013196695386609835
356,85444,86643,24,-1.0,40,20,0.5,-0.5257114501448935
356,85444,86643,26,-1.0,40,17,0.425,-0.6284664685278482
356,85444,86643,28,+0.0,40,16,0.4,0.33680369541268657
357,85684,86883,0,+0.0,40,17,0.425,-0.4287169746253559
357,85684,86883,2,-1.0,40,13,0.325,-0.9368527129424905
357,85684,86883,4,-1.0,40,13,0.325,0.005429473620307207
357,85684,86883,6,+0.0,40,19,0.475,-0.2145243147542047
357,85684,86883,8,-1.0,40,24,0.6,-0.782928158642556
357,85684,86883,10,+1.0,40,15,0.375,0.31822866772989516
357,85684,86883,12,-1.0,40,14,0.35,-0.7636152157062769
357,85684,86883,14,+0.0,40,23,0.575,-0.39145815169964393
357,85684,86883,16,+0.0,40,19,0.475,0.14450113181336405
357,85684,86883,18,-1.0,40,16,0.4,-0.14419152950650918
357,85684,86883,20,-1.0,40,14,0.35,-0.9783439257751392
357,85684,86883,22,+0.0,40,15,0.375,0.10816002059682162
357,85684,86883,24,-1.0,40,21,0.525,-0.5465477882126126
357,85684,86883,26,-1.0,40,14,0.35,-0.554011386797147
357,85684,86883,28,+0.0,40,17,0.425,0.31214946903897367
358,85924,87123,0,+0.0,40,17,0.425,-0.36840160219746554
358,85924,87123,2,-1.0,40,14,0.35,-0.914873314940112
358,85924,87123,4,+0.0,40,13,0.325,0.1756367762999782
358,85924,87123,6,+0.0,40,18,0.45,-0.33824267816939224
358,85924,87123,8,-1.0,40,24,0.6,-0.8653639795291136
358,85924,87123,10,+1.0,40,18,0.45,0.14593529351951912
358,85924,87123,12,-1.0,40,15,0.375,-0.9457972356721548
358,85924,87123,14,+0.0,40,21,0.525,-0.4081930240463568
358,85924,87123,16,+0.0,40,20,0.5,0.07483389263822128
358,85924,87123,18,-1.0,40,14,0.35,-0.2544362337998062
358,85924,87123,20,-1.0,40,15,0.375,-1.0479341659095873
358,85924,87123,22,+0.0,40,15,0.375,0.005738057170055566
358,85924,87123,24,-1.0,40,21,0.525,-0.48023111146562647
358,85924,87123,26,+0.0,40,16,0.4,-0.43872896033566705
358,85924,87123,28,+1.0,40,17,0.425,0.33114132107214156
359,86164,87363,0,+0.0,40,17,0.425,-0.4266148902719705
359,86164,87363,2,-1.0,40,16,0.4,-0.8747411958366051
359,86164,87363,4,+0.0,40,13,0.325,0.226576051727473
359,86164,87363,6,+0.0,40,18,0.45,-0.10466475919054508
359,86164,87363,8,-1.0,40,20,0.5,-0.9441924402152122
359,86164,87363,10,+1.0,40,19,0.475,0.13924997414753917
359,86164,87363,12,-1.0,40,14,0.35,-1.0064036282501323
359,86164,87363,14,+0.0,40,18,0.45,-0.45139595537611726
359,86164,87363,16,+0.0,40,20,0.5,0.0399891442036052
359,86164,87363,18,+0.0,40,15,0.375,-0.26358971215893756
359,86164,87363,20,-1.0,40,16,0.4,-0.9007191752293696
359,86164,87363,22,+0.0,40,16,0.4,-0.09614362361964608
359,86164,87363,24,-1.0,40,20,0.5,-0.41345517983774355
359,86164,87363,26,+0.0,40,15,0.375,-0.2783358523820792
359,86164,87363,28,+1.0,40,16,0.4,0.15907627391044046
360,86404,87603,0,+0.0,40,21,0.525,-0.4766480065269281
360,86404,87603,2,-1.0,40,13,0.325,-0.9680548679609726
360,86404,87603,4,+0.0,40,14,0.35,0.1991741114457703
360,86404,87603,6,+0.0,40,16,0.4,-0.34606702983860826
360,86404,87603,8,-1.0,40,18,0.45,-0.934004866356372
360,86404,87603,10,+1.0,40,20,0.5,0.26085129633401605
360,86404,87603,12,+0.0,40,18,0.45,-0.8275742442734598
360,86404,87603,14,+0.0,40,19,0.475,-0.47735774560953975
360,86404,87603,16,+0.0,40,20,0.5,0.079207358593589
360,86404,87603,18,-1.0,40,14,0.35,-0.3535735005767505
360,86404,87603,20,-1.0,40,18,0.45,-0.7898256495827629
360,86404,87603,22,+0.0,40,16,0.4,0.038076828989360004
360,86404,87603,24,-1.0,40,18,0.45,-0.34972464923606844
360,86404,87603,26,+0.0,40,18,0.45,-0.22312368261437285
360,86404,87603,28,+0.0,40,15,0.375,0.19424463906206976
361,86644,87843,0,+0.0,40,22,0.55,-0.4377063916529445
361,86644,87843,2,-1.0,40,15,0.375,-1.0170109400637315
361,86644,87843,4,+1.0,40,13,0.325,0.3814597126781759
361,86644,87843,6,-1.0,40,13,0.325,-0.34882201179176386
361,86644,87843,8,-1.0,40,17,0.425,-0.8415508185667505
361,86644,87843,10,+1.0,40,17,0.425,0.11539640967452898
361,86644,87843,12,+0.0,40,19,0.475,-0.7698657893831431
361,86644,87843,14,+0.0,40,17,0.425,-0.5704258770219294
361,86644,87843,16,+0.0,40,19,0.475,-0.11568409021909776
361,86644,87843,18,-1.0,40,16,0.4,-0.557499795547864
361,86644,87843,20,-1.0,40,21,0.525,-0.7355492705067964
361,86644,87843,22,+0.0,40,13,0.325,0.21341174258312945
361,86644,87843,24,-1.0,40,16,0.4,-0.3621151470340688
361,86644,87843,26,+0.0,40,17,0.425,-0.24709424880523018
361,86644,87843,28,+1.0,40,15,0.375,0.30125493145353954
362,86884,88083,0,+0.0,40,21,0.525,-0.38802159352765536
362,86884,88083,2,-1.0,40,15,0.375,-1.0732018586238783
362,86884,88083,4,+1.0,40,12,0.3,0.4460945881560363
362,86884,88083,6,-1.0,40,14,0.35,-0.32620264895390366
362,86884,88083,8,-1.0,40,14,0.35,-1.0073114259998657
362,86884,88083,10,+1.0,40,16,0.4,0.1577581090999325
362,86884,88083,12,+0.0,40,19,0.475,-0.7164704715986312
362,86884,88083,14,+0.0,40,15,0.375,-0.5833013997200396
362,86884,88083,16,+0.0,40,20,0.5,-0.17831999458013179
362,86884,88083,18,-1.0,40,15,0.375,-0.5655678656868147
362,86884,88083,20,-1.0,40,19,0.475,-0.7188587033909914
362,86884,88083,22,+0.0,40,16,0.4,0.14983420541449136
362,86884,88083,24,+0.0,40,16,0.4,-0.24313639859321232
362,86884,88083,26,+0.0,40,19,0.475,-0.2757669588636154
362,86884,88083,28,+1.0,40,15,0.375,0.19170176730965732
363,87124,88323,0,+0.0,40,21,0.525,-0.3297857669779611
363,87124,88323,2,-1.0,40,14,0.35,-0.8862627884783059
363,87124,88323,4,+1.0,40,12,0.3,0.21067514552354938
363,87124,88323,6,+0.0,40,13,0.325,-0.3593155134323932
363,87124,88323,8,-1.0,40,15,0.375,-0.9894523705154874
363,87124,88323,10,+0.0,40,17,0.425,0.20509844184334086
363,87124,88323,12,+0.0,40,19,0.475,-0.5927100747427915
363,87124,88323,14,+0.0,40,15,0.375,-0.6887588524944613
363,87124,88323,16,+0.0,40,18,0.45,-0.1981945373973233
363,87124,88323,18,-1.0,40,15,0.375,-0.4335364197482189
363,87124,88323,20,-1.0,40,22,0.55,-0.7674193305922781
363,87124,88323,22,+0.0,40,18,0.45,0.13428313127588085
363,87124,88323,24,+0.0,40,17,0.425,-0.3109844690145208
363,87124,88323,26,+0.0,40,17,0.425,-0.45438296640016135
363,87124,88323,28,+1.0,40,13,0.325,0.27269439364612713
364,87364,88563,0,+0.0,40,18,0.45,-0.4233430164440211
364,87364,88563,2,-1.0,40,15,0.375,-1.0262479188394145
364,87364,88563,4,-1.0,40,14,0.35,0.10437869651885641
364,87364,88563,6,-1.0,40,16,0.4,-0.4560715127604521
364,87364,88563,8,-1.0,40,12,0.3,-0.9104688887119391
364,87364,88563,10,+0.0,40,18,0.45,0.13550035881428932
364,87364,88563,12,+0.0,40,18,0.45,-0.5992288218652935
364,87364,88563,14,+0.0,40,14,0.35,-0.5995741558983735
364,87364,88563,16,-1.0,40,15,0.375,-0.22038805130176434
364,87364,88563,18,-1.0,40,18,0.45,-0.4554700541668863
364,87364,88563,20,-1.0,40,21,0.525,-0.8408090736336064
364,87364,88563,22,+0.0,40,18,0.45,0.17483800213448467
364,87364,88563,24,+0.0,40,17,0.425,-0.4291472616057598
364,87364,88563,26,+0.0,40,18,0.45,-0.5828537627905852
364,87364,88563,28,+1.0,40,15,0.375,0.45144790385072897
365,87604,88803,0,+0.0,40,15,0.375,-0.49522790704401026
365,87604,88803,2,-1.0,40,15,0.375,-0.976478155397397
365,87604,88803,4,+1.0,40,12,0.3,0.1687737085966517
365,87604,88803,6,-1.0,40,18,0.45,-0.4804405864282536
365,87604,88803,8,-1.0,40,14,0.35,-0.9763352515261342
365,87604,88803,10,+0.0,40,18,0.45,0.10204167552616472
365,87604,88803,12,-1.0,40,13,0.325,-0.7213849375550493
365,87604,88803,14,-1.0,40,13,0.325,-0.5147802664631664
365,87604,88803,16,-1.0,40,18,0.45,-0.34540005957097825
365,87604,88803,18,+0.0,40,14,0.35,-0.5288364362464018
365,87604,88803,20,-1.0,40,22,0.55,-0.9584281186751282
365,87604,88803,22,+0.0,40,17,0.425,0.08366025733796005
365,87604,88803,24,-1.0,40,15,0.375,-0.5399060935671937
365,87604,88803,26,+0.0,40,18,0.45,-0.6180204105508957
365,87604,88803,28,+1.0,40,16,0.4,0.4398472230231098
366,87844,89043,0,-1.0,40,12,0.3,-0.6829769924391332
366,87844,89043,2,-1.0,40,16,0.4,-0.8554145692774375
366,87844,89043,4,+0.0,40,15,0.375,0.040138727774364766
366,87844,89043,6,-1.0,40,18,0.45,-0.4080990518927906
366,87844,89043,8,-1.0,40,11,0.275,-1.0786076201800523
366,87844,89043,10,+0.0,40,19,0.475,0.06654302154786525
366,87844,89043,12,-1.0,40,17,0.425,-0.8757639689133289
366,87844,89043,14,+0.0,40,13,0.325,-0.4883343339097902
366,87844,89043,16,-1.0,40,19,0.475,-0.2717581028890847
366,87844,89043,18,+0.0,40,16,0.4,-0.44347284896771144
366,87844,89043,20,-1.0,40,20,0.5,-1.032529724854113
366,87844,89043,22,+0.0,40,17,0.425,-0.1283172533015604
366,87844,89043,24,-1.0,40,16,0.4,-0.46171845750275614
366,87844,89043,26,+0.0,40,15,0.375,-0.7764594051127511
366,87844,89043,28,+1.0,40,16,0.4,0.3542772778068345
367,88084,89283,0,-1.0,40,14,0.35,-0.7161176968480193
367,88084,89283,2,-1.0,40,17,0.425,-0.8874422991848411
367,88084,89283,4,+0.0,40,15,0.375,-0.11345688659959394
367,88084,89283,6,-1.0,40,19,0.475,-0.5233572609322787
367,88084,89283,8,-1.0,40,12,0.3,-0.9581771823621951
367,88084,89283,10,+0.0,40,20,0.5,0.06905960565891035
367,88084,89283,12,-1.0,40,17,0.425,-0.9194162237092616
367,88084,89283,14,-1.0,40,14,0.35,-0.48166922448819394
367,88084,89283,16,-1.0,40,17,0.425,-0.12825634492978222
367,88084,89283,18,+0.0,40,19,0.475,-0.4688552309246442
367,88084,89283,20,-1.0,40,19,0.475,-1.1231223609149903
367,88084,89283,22,+0.0,40,16,0.4,-0.1654487846204215
367,88084,89283,24,-1.0,40,17,0.425,-0.5559885735865624
367,88084,89283,26,-1.0,40,17,0.425,-0.9501821358563161
367,88084,89283,28,+0.0,40,15,0.375,0.4102314233511525
368,88324,89523,0,-1.0,40,16,0.4,-0.8023293092745865
368,88324,89523,2,-1.0,40,18,0.45,-1.0197203079358932
368,88324,89523,4,+0.0,40,16,0.4,0.012124686415232866
368,88324,89523,6,-1.0,40,21,0.525,-0.49681390314291873
368,88324,89523,8,<=-2.0,40,9,0.225,-0.9537878302917054
368,88324,89523,10,+0.0,40,20,0.5,-0.014316076761517426
368,88324,89523,12,-1.0,40,19,0.475,-0.8452871063174279
368,88324,89523,14,-1.0,40,13,0.325,-0.31458573118360167
368,88324,89523,16,-1.0,40,13,0.325,-0.012619507531109641
368,88324,89523,18,+0.0,40,17,0.425,-0.7004588275329026
368,88324,89523,20,-1.0,40,13,0.325,-0.8579171181794933
368,88324,89523,22,+0.0,40,14,0.35,-0.12908879951208968
368,88324,89523,24,-1.0,40,15,0.375,-0.6456527256407154
368,88324,89523,26,-1.0,40,16,0.4,-0.8000343795633628
368,88324,89523,28,+0.0,40,15,0.375,0.390678080894184
369,88564,89763,0,-1.0,40,16,0.4,-0.7300017238006424
369,88564,89763,2,-1.0,40,17,0.425,-0.865340128704759
369,88564,89763,4,+0.0,40,16,0.4,0.07029464991918907
369,88564,89763,6,-1.0,40,17,0.425,-0.5290290681042706
369,88564,89763,8,+0.0,40,10,0.25,-0.9313180137431114
369,88564,89763,10,+0.0,40,19,0.475,0.04472179110032707
369,88564,89763,12,-1.0,40,19,0.475,-0.7355417490145333
369,88564,89763,14,-1.0,40,14,0.35,-0.27230567323317895
369,88564,89763,16,+0.0,40,15,0.375,0.044015262293962944
369,88564,89763,18,+0.0,40,18,0.45,-0.6978917710109009
369,88564,89763,20,-1.0,40,15,0.375,-0.9274109494100493
369,88564,89763,22,+0.0,40,14,0.35,-0.0864269654905674
369,88564,89763,24,+0.0,40,16,0.4,-0.5192450154803604
369,88564,89763,26,-1.0,40,16,0.4,-0.7572584107661748
369,88564,89763,28,+0.0,40,18,0.45,0.23361755395296724
370,88804,90003,0,-1.0,40,19,0.475,-0.668379989328806
370,88804,90003,2,-1.0,40,19,0.475,-0.7913919145737662
370,88804,90003,4,+0.0,40,17,0.425,-0.01991115590558327
370,88804,90003,6,-1.0,40,16,0.4,-0.4482236071852519
370,88804,90003,8,-1.0,40,11,0.275,-0.9171714154979087
370,88804,90003,10,+0.0,40,20,0.5,-0.015658348260501477
370,88804,90003,12,-1.0,40,17,0.425,-0.5990837518111464
370,88804,90003,14,+0.0,40,17,0.425,-0.33311676751363156
370,88804,90003,16,+0.0,40,15,0.375,0.11662405390784689
370,88804,90003,18,+0.0,40,17,0.425,-0.6681948594441354
370,88804,90003,20,+0.0,40,12,0.3,-0.9176953513761543
370,88804,90003,22,+0.0,40,14,0.35,-0.09119245018307941
370,88804,90003,24,+0.0,40,16,0.4,-0.4198080877444862
370,88804,90003,26,-1.0,40,17,0.425,-0.798775717825732
370,88804,90003,28,+0.0,40,17,0.425,0.26620979701269754
371,89044,90243,0,-1.0,40,20,0.5,-0.5676499474124889
371,89044,90243,2,-1.0,40,19,0.475,-0.9654389282959231
371,89044,90243,4,+0.0,40,15,0.375,0.017942188909299273
371,89044,90243,6,-1.0,40,15,0.375,-0.4957601555446379
371,89044,90243,8,-1.0,40,12,0.3,-0.8972487678391655
371,89044,90243,10,+0.0,40,19,0.475,0.20997552630259234
371,89044,90243,12,+0.0,40,20,0.5,-0.3735467867968792
371,89044,90243,14,+0.0,40,15,0.375,-0.3587305506057709
371,89044,90243,16,+0.0,40,12,0.3,0.17251726920732158
371,89044,90243,18,+0.0,40,16,0.4,-0.6561496181948644
371,89044,90243,20,-1.0,40,12,0.3,-0.892887071328268
371,89044,90243,22,+0.0,40,14,0.35,0.11366617395016299
371,89044,90243,24,+0.0,40,17,0.425,-0.5117179735299983
371,89044,90243,26,+0.0,40,18,0.45,-0.6556877476829207
371,89044,90243,28,+0.0,40,20,0.5,0.2658566048845491
372,89284,90483,0,-1.0,40,21,0.525,-0.5093109504418498
372,89284,90483,2,-1.0,40,19,0.475,-0.9421732130028895
372,89284,90483,4,+0.0,40,16,0.4,0.08904118614564474
372,89284,90483,6,+0.0,40,16,0.4,-0.44744821001427904
372,89284,90483,8,-1.0,40,12,0.3,-0.8892217705295788
372,89284,90483,10,+0.0,40,16,0.4,0.2561741380900695
372,89284,90483,12,+0.0,40,20,0.5,-0.28825781577659537
372,89284,90483,14,+0.0,40,19,0.475,-0.3625182161227306
372,89284,90483,16,+0.0,40,14,0.35,0.25679067974079145
372,89284,90483,18,+0.0,40,16,0.4,-0.6687015245604006
372,89284,90483,20,-1.0,40,13,0.325,-0.70459279923637
372,89284,90483,22,+0.0,40,14,0.35,0.1899254038980493
372,89284,90483,24,+0.0,40,17,0.425,-0.39472524575975676
372,89284,90483,26,+0.0,40,19,0.475,-0.5604911429467874
372,89284,90483,28,+0.0,40,20,0.5,0.35862596422646087
373,89524,90723,0,-1.0,40,19,0.475,-0.455633206177222
373,89524,90723,2,-1.0,40,16,0.4,-0.7310408121159144
373,89524,90723,4,+0.0,40,19,0.475,0.05144913548436521
373,89524,90723,6,-1.0,40,16,0.4,-0.41102722200913766
373,89524,90723,8,-1.0,40,12,0.3,-0.9831640869079055
373,89524,90723,10,+0.0,40,17,0.425,0.24923882292700536
373,89524,90723,12,+0.0,40,22,0.55,-0.3136183417803828
373,89524,90723,14,+0.0,40,16,0.4,-0.39798525167899085
373,89524,90723,16,+0.0,40,16,0.4,0.30137896737054176
373,89524,90723,18,+0.0,40,16,0.4,-0.6036578849755095
373,89524,90723,20,-1.0,40,15,0.375,-0.8127432645411204
373,89524,90723,22,+0.0,40,13,0.325,0.1340773110431334
373,89524,90723,24,+0.0,40,18,0.45,-0.25547638953878316
373,89524,90723,26,+0.0,40,18,0.45,-0.5189458924907189
373,89524,90723,28,+0.0,40,20,0.5,0.29162874780709797
374,89764,90963,0,-1.0,40,19,0.475,-0.3463200473274437
374,89764,90963,2,-1.0,40,15,0.375,-0.662264143771701
374,89764,90963,4,+0.0,40,18,0.45,-0.020026454843087016
374,89764,90963,6,-1.0,40,17,0.425,-0.36976414071410363
374,89764,90963,8,-1.0,40,15,0.375,-0.9914101992521935
374,89764,90963,10,+0.0,40,17,0.425,0.24788857233972603
374,89764,90963,12,+0.0,40,20,0.5,-0.31303716591699865
374,89764,90963,14,+0.0,40,18,0.45,-0.48838444914984913
374,89764,90963,16,+0.0,40,16,0.4,0.2794463872920171
374,89764,90963,18,-1.0,40,18,0.45,-0.6826624752670992
374,89764,90963,20,+0.0,40,14,0.35,-0.7589054552686098
374,89764,90963,22,-1.0,40,12,0.3,-0.003157848173546046
374,89764,90963,24,+0.0,40,16,0.4,-0.3325879413547967
374,89764,90963,26,+0.0,40,17,0.425,-0.43688502275287855
374,89764,90963,28,+0.0,40,19,0.475,0.35328200139036103
375,90004,91203,0,-1.0,40,18,0.45,-0.30959686194383707
375,90004,91203,2,-1.0,40,13,0.325,-0.5978891364919722
375,90004,91203,4,+0.0,40,18,0.45,-0.0016294108654918537
375,90004,91203,6,-1.0,40,16,0.4,-0.2807693152316918
375,90004,91203,8,-2.0,40,10,0.25,-1.0254904275682546
375,90004,91203,10,+0.0,40,16,0.4,0.28710600084472987
375,90004,91203,12,+0.0,40,16,0.4,-0.5710140568482258
375,90004,91203,14,-1.0,40,13,0.325,-0.46314968958981667
375,90004,91203,16,+0.0,40,16,0.4,0.20259686449442374
375,90004,91203,18,-1.0,40,21,0.525,-0.5647946080962628
375,90004,91203,20,+0.0,40,14,0.35,-0.710206941643192
375,90004,91203,22,+0.0,40,12,0.3,-0.0019190775020878625
375,90004,91203,24,+0.0,40,19,0.475,-0.402140547655147
375,90004,91203,26,+0.0,40,15,0.375,-0.4080973644126241
375,90004,91203,28,+0.0,40,20,0.5,0.3203387314160157
376,90244,91443,0,+0.0,40,21,0.525,-0.2181254504120623
376,90244,91443,2,+0.0,40,15,0.375,-0.5564844225339792
376,90244,91443,4,+0.0,40,21,0.525,0.03025536479654408
376,90244,91443,6,+0.0,40,17,0.425,-0.2933226549245495
376,90244,91443,8,-1.0,40,10,0.25,-0.9717372391396596
376,90244,91443,10,+0.0,40,17,0.425,0.12376638529082809
376,90244,91443,12,-1.0,40,15,0.375,-0.5403550667392573
376,90244,91443,14,+0.0,40,15,0.375,-0.5043423813536281
376,90244,91443,16,+0.0,40,16,0.4,0.3099906900973579
376,90244,91443,18,-1.0,40,20,0.5,-0.500589164868467
376,90244,91443,20,+0.0,40,15,0.375,-0.7284042736785609
376,90244,91443,22,+0.0,40,13,0.325,-0.21510293314963919
376,90244,91443,24,+0.0,40,18,0.45,-0.286753914273718
376,90244,91443,26,+0.0,40,14,0.35,-0.40926639990767927
376,90244,91443,28,+0.0,40,17,0.425,0.3859606873350997
377,90484,91683,0,+0.0,40,23,0.575,-0.2511866618248132
377,90484,91683,2,+0.0,40,17,0.425,-0.5328659336450162
377,90484,91683,4,+0.0,40,23,0.575,0.06576569485527169
377,90484,91683,6,+0.0,40,16,0.4,-0.21048497333111182
377,90484,91683,8,-2.0,40,10,0.25,-1.1161498785884794
377,90484,91683,10,+0.0,40,19,0.475,-0.056212404722839206
377,90484,91683,12,-1.0,40,16,0.4,-0.6765349870181152
377,90484,91683,14,-1.0,40,17,0.425,-0.5759429997912989
377,90484,91683,16,+0.0,40,15,0.375,0.28962614855566365
377,90484,91683,18,-1.0,40,18,0.45,-0.5169719519448326
377,90484,91683,20,+0.0,40,14,0.35,-0.8502403702501165
377,90484,91683,22,-1.0,40,14,0.35,-0.3176727682368162
377,90484,91683,24,+0.0,40,18,0.45,-0.44211925648434747
377,90484,91683,26,+0.0,40,16,0.4,-0.2291214812057218
377,90484,91683,28,+0.0,40,16,0.4,0.28442030071686475
378,90724,91923,0,+0.0,40,20,0.5,-0.4783531249844577
378,90724,91923,2,+0.0,40,15,0.375,-0.6002227367385885
378,90724,91923,4,+0.0,40,22,0.55,0.1500262152018506
378,90724,91923,6,+0.0,40,17,0.425,-0.27934498388235296
378,90724,91923,8,-1.0,40,11,0.275,-1.0362355143238233
378,90724,91923,10,+0.0,40,20,0.5,-0.026042669889746885
378,90724,91923,12,-1.0,40,17,0.425,-0.7627429872461208
378,90724,91923,14,-1.0,40,16,0.4,-0.6779200839432427
378,90724,91923,16,+0.0,40,13,0.325,0.20535484894207431
378,90724,91923,18,-1.0,40,19,0.475,-0.5353623810347075
378,90724,91923,20,-1.0,40,15,0.375,-0.8845252890254282
378,90724,91923,22,+0.0,40,17,0.425,-0.17313496458072497
378,90724,91923,24,+0.0,40,19,0.475,-0.3995024525433569
378,90724,91923,26,-1.0,40,16,0.4,-0.38547533638495385
378,90724,91923,28,+0.0,40,16,0.4,0.22458707031115316
379,90964,92163,0,+0.0,40,19,0.475,-0.5213681842103615
379,90964,92163,2,+0.0,40,16,0.4,-0.6764565835556734
379,90964,92163,4,+0.0,40,22,0.55,0.291944298912335
379,90964,92163,6,+0.0,40,16,0.4,-0.3069521044014407
379,90964,92163,8,-1.0,40,11,0.275,-0.9768632783809537
379,90964,92163,10,+0.0,40,20,0.5,-0.012745118299242363
379,90964,92163,12,-1.0,40,19,0.475,-0.7958359115178111
379,90964,92163,14,-1.0,40,14,0.35,-0.5872274778899682
379,90964,92163,16,+1.0,40,13,0.325,0.20858673053930205
379,90964,92163,18,-1.0,40,16,0.4,-0.5742169146431146
379,90964,92163,20,-1.0,40,16,0.4,-0.8408058160830162
379,90964,92163,22,+0.0,40,17,0.425,-0.07282500247893019
379,90964,92163,24,+0.0,40,19,0.475,-0.3395280954470608
379,90964,92163,26,-1.0,40,15,0.375,-0.4805293026616277
379,90964,92163,28,+0.0,40,13,0.325,-0.009763394104290701
380,91204,92403,0,+0.0,40,18,0.45,-0.6287809761698779
380,91204,92403,2,+0.0,40,17,0.425,-0.7725317433418389
380,91204,92403,4,+0.0,40,19,0.475,0.25973355327662073
380,91204,92403,6,+0.0,40,17,0.425,-0.3670219036974636
380,91204,92403,8,-1.0,40,13,0.325,-0.9680468500380055
380,91204,92403,10,+0.0,40,21,0.525,-0.17608483797409868
380,91204,92403,12,-1.0,40,19,0.475,-0.6224484039565346
380,91204,92403,14,-1.0,40,16,0.4,-0.719801289182155
380,91204,92403,16,+0.0,40,14,0.35,0.35327117887984893
380,91204,92403,18,-1.0,40,16,0.4,-0.6685041495708596
380,91204,92403,20,-1.0,40,17,0.425,-0.7176079769123687
380,91204,92403,22,+0.0,40,18,0.45,-0.09405039891339241
380,91204,92403,24,+0.0,40,18,0.45,-0.1669906256412958
380,91204,92403,26,+0.0,40,19,0.475,-0.34484363450239597
380,91204,92403,28,+0.0,40,14,0.35,0.015978923292126378
381,91444,92643,0,-1.0,40,19,0.475,-0.7851341537399786
